mun_code,mun_name,district_code,year,gross_income_pc,wage,pension,unemp_benefit,other_benefits,other_income
02037,Hellín,0203703,2021,12381,7748,2258,517,675,1183
02037,Hellín,0203703,2020,11729,7180,2156,662,648,1083
02037,Hellín,0203703,2019,11380,7215,2059,361,585,1160
02037,Hellín,0203703,2018,10786,6787,1973,355,552,1120
02037,Hellín,0203703,2017,10367,6544,1929,327,481,1086
02037,Hellín,0203703,2016,9841,6135,1860,332,445,1070
02037,Hellín,0203703,2015,9536,5833,1842,403,443,1014
02037,Hellín,0203704,2022,8314,4413,1840,517,797,747
02037,Hellín,0203704,2021,7925,3871,1789,604,750,911
02037,Hellín,0203704,2020,7509,3640,1770,641,726,732
02037,Hellín,0203704,2019,7089,3484,1857,465,634,649
02037,Hellín,0203704,2018,6647,3108,1747,487,559,745
02037,Hellín,0203704,2017,6561,3135,1745,404,495,782
02037,Hellín,0203704,2016,6371,2762,1749,396,478,987
02037,Hellín,0203704,2015,5940,2436,1802,391,525,786
02037,Hellín,0203705,2022,11448,6471,2478,537,662,1298
02037,Hellín,0203705,2021,10362,5796,2345,594,607,1020
02037,Hellín,0203705,2020,10015,5408,2330,766,554,956
02037,Hellín,0203705,2019,9663,5414,2280,433,532,1005
02037,Hellín,0203705,2018,9129,5005,2193,393,512,1025
02037,Hellín,0203705,2017,8799,4828,2143,352,452,1024
02037,Hellín,0203705,2016,8381,4263,2153,395,410,1161
02037,Hellín,0203705,2015,7901,3845,2122,426,429,1079
02037,Hellín,0203706,2022,12134,6491,3197,405,723,1318
02037,Hellín,0203706,2021,10416,5408,2823,494,728,963
02037,Hellín,0203706,2020,10075,5172,2839,563,674,827
02037,Hellín,0203706,2019,9506,4991,2744,382,587,802
02037,Hellín,0203706,2018,9007,4636,2653,305,526,886
02037,Hellín,0203706,2017,8521,4282,2677,281,506,775
02037,Hellín,0203706,2016,8457,3735,2976,297,395,1053
02037,Hellín,0203706,2015,7661,3475,2819,253,385,730
02038,"Herrera, La",0203801,2022,14257,8025,2224,398,521,3089
02038,"Herrera, La",0203801,2021,13875,7530,2155,466,383,3341
02038,"Herrera, La",0203801,2020,12491,7100,2165,447,460,2318
02038,"Herrera, La",0203801,2019,12122,6806,2190,367,348,2411
02038,"Herrera, La",0203801,2018,11758,6394,2102,418,376,2469
02038,"Herrera, La",0203801,2017,10720,5746,2235,349,288,2102
02038,"Herrera, La",0203801,2016,10650,6142,2079,331,259,1839
02038,"Herrera, La",0203801,2015,11063,6252,2108,278,193,2232
02039,Higueruela,0203901,2022,14236,8125,3289,329,688,1805
02039,Higueruela,0203901,2021,13018,7302,2951,433,634,1697
02039,Higueruela,0203901,2020,12502,6739,2893,478,568,1824
02039,Higueruela,0203901,2019,11796,6350,2858,255,533,1800
02039,Higueruela,0203901,2018,11184,5909,2726,244,484,1822
02039,Higueruela,0203901,2017,10660,5667,2704,223,471,1595
02039,Higueruela,0203901,2016,10345,5515,2563,279,424,1563
02039,Higueruela,0203901,2015,9826,5135,2461,249,416,1566
02040,Hoya-Gonzalo,0204001,2022,15059,9000,3693,301,697,1369
02040,Hoya-Gonzalo,0204001,2021,14850,8314,3737,462,722,1615
02040,Hoya-Gonzalo,0204001,2020,13866,7880,3386,559,616,1425
02040,Hoya-Gonzalo,0204001,2019,13277,7704,3320,364,682,1207
02040,Hoya-Gonzalo,0204001,2018,12587,7067,3345,319,619,1237
02040,Hoya-Gonzalo,0204001,2017,11685,6642,3109,267,568,1100
02040,Hoya-Gonzalo,0204001,2016,11263,6312,2893,293,507,1258
02040,Hoya-Gonzalo,0204001,2015,10935,6201,2889,329,564,953
02041,Jorquera,0204101,2022,13438,5559,4359,443,447,2630
02041,Jorquera,0204101,2021,12585,4710,4249,560,509,2557
02041,Jorquera,0204101,2020,10351,4400,4117,531,439,865
02041,Jorquera,0204101,2019,11070,4463,4230,375,407,1595
02041,Jorquera,0204101,2018,9795,4328,3864,349,439,815
02041,Jorquera,0204101,2017,9098,3991,3664,331,422,689
02041,Jorquera,0204101,2016,9146,4014,3586,378,388,780
02041,Jorquera,0204101,2015,9577,4161,3816,436,343,821
02042,Letur,0204201,2022,12807,6563,3578,504,832,1330
02042,Letur,0204201,2021,12305,5909,3357,491,852,1696
02042,Letur,0204201,2020,11769,5461,3236,587,802,1683
02042,Letur,0204201,2019,11113,5136,3189,473,736,1579
02042,Letur,0204201,2018,10147,4491,3070,444,735,1406
02042,Letur,0204201,2017,9388,4177,2909,419,672,1210
02042,Letur,0204201,2016,9219,3914,2998,453,611,1244
02042,Letur,0204201,2015,9067,3842,2927,491,639,1167
02043,Lezuza,0204301,2022,12791,6635,2814,397,530,2415
02043,Lezuza,0204301,2021,12098,6015,2531,438,502,2612
02043,Lezuza,0204301,2020,11551,5638,2396,466,419,2632
02043,Lezuza,0204301,2019,11150,5433,2527,350,437,2404
02043,Lezuza,0204301,2018,10226,4919,2455,313,376,2163
02043,Lezuza,0204301,2017,9533,4256,2673,294,338,1972
02043,Lezuza,0204301,2016,9037,3877,2547,335,329,1949
02043,Lezuza,0204301,2015,8857,3692,2684,311,330,1840
02044,Liétor,0204401,2022,12534,5865,4326,550,854,940
02044,Liétor,0204401,2021,11346,5211,3869,624,660,982
02044,Liétor,0204401,2020,11053,5058,3987,702,544,761
02044,Liétor,0204401,2019,10262,4860,3661,410,544,787
02044,Liétor,0204401,2018,9874,4616,3534,403,460,861
02044,Liétor,0204401,2017,9665,4539,3517,328,468,813
02044,Liétor,0204401,2016,9128,3988,3495,498,389,758
02044,Liétor,0204401,2015,9015,4069,3222,484,437,804
02044,Liétor,0204402,2022,NA,NA,NA,NA,NA,NA
02044,Liétor,0204402,2021,NA,NA,NA,NA,NA,NA
02044,Liétor,0204402,2020,NA,NA,NA,NA,NA,NA
02044,Liétor,0204402,2019,NA,NA,NA,NA,NA,NA
02044,Liétor,0204402,2018,NA,NA,NA,NA,NA,NA
02044,Liétor,0204402,2017,9025,4175,3097,419,413,921
02044,Liétor,0204402,2016,8467,3166,3222,588,458,1032
02044,Liétor,0204402,2015,8812,3433,3096,622,454,1207
02045,Madrigueras,0204501,2022,13469,7874,3031,363,469,1733
02045,Madrigueras,0204501,2021,12819,7703,2784,425,460,1447
02045,Madrigueras,0204501,2020,12398,7218,2777,575,428,1399
02045,Madrigueras,0204501,2019,12263,7235,2621,282,417,1708
02045,Madrigueras,0204501,2018,11586,6714,2566,269,412,1624
02045,Madrigueras,0204501,2017,10892,6309,2473,298,352,1460
02045,Madrigueras,0204501,2016,10479,5917,2391,318,316,1536
02045,Madrigueras,0204501,2015,10102,5682,2327,343,321,1429
02045,Madrigueras,0204502,2022,14001,8610,2697,354,546,1795
02045,Madrigueras,0204502,2021,13043,8182,2534,415,492,1420
02045,Madrigueras,0204502,2020,12370,7425,2468,571,483,1424
02045,Madrigueras,0204502,2019,12034,7394,2403,283,452,1501
02045,Madrigueras,0204502,2018,11170,6748,2359,302,421,1340
02045,Madrigueras,0204502,2017,10834,6641,2305,306,343,1240
02045,Madrigueras,0204502,2016,10456,6241,2307,284,322,1303
02045,Madrigueras,0204502,2015,10092,6080,2274,344,316,1078
02046,Mahora,0204601,2022,12429,7384,2865,344,528,1308
02046,Mahora,0204601,2021,11362,6803,2529,381,502,1148
02046,Mahora,0204601,2020,11256,6588,2523,559,517,1068
02046,Mahora,0204601,2019,11030,6614,2461,362,455,1138
02046,Mahora,0204601,2018,10498,6202,2374,363,389,1171
02046,Mahora,0204601,2017,9798,5980,2167,357,318,976
02046,Mahora,0204601,2016,9342,5538,2196,350,274,983
02046,Mahora,0204601,2015,9140,5298,2204,382,304,953
02047,Masegoso,0204701,2022,19961,9183,5930,301,572,3975
02047,Masegoso,0204701,2021,18974,7927,6500,476,571,3500
02047,Masegoso,0204701,2020,20129,8513,6736,557,523,3801
02047,Masegoso,0204701,2019,17264,6043,6435,405,720,3661
02047,Masegoso,0204701,2018,15544,5389,5754,309,691,3401
02047,Masegoso,0204701,2017,14571,5255,5548,235,670,2864
02047,Masegoso,0204701,2016,15221,4679,6232,278,608,3425
02047,Masegoso,0204701,2015,14235,4229,6050,296,613,3046
02048,Minaya,0204801,2022,12175,6474,3202,367,572,1560
02048,Minaya,0204801,2021,11463,5928,2892,405,561,1678
02048,Minaya,0204801,2020,10824,5561,2736,541,518,1468
02048,Minaya,0204801,2019,10426,5592,2591,244,510,1488
02048,Minaya,0204801,2018,9771,5278,2415,302,437,1339
02048,Minaya,0204801,2017,9393,5115,2287,290,412,1289
02048,Minaya,0204801,2016,8867,4797,2277,284,396,1114
02048,Minaya,0204801,2015,9135,4664,2431,335,423,1283
02049,Molinicos,0204901,2022,13433,6298,4645,513,675,1301
02049,Molinicos,0204901,2021,12713,5840,4335,696,619,1222
02049,Molinicos,0204901,2020,11732,5284,4201,647,600,999
02049,Molinicos,0204901,2019,11192,5047,4055,444,590,1056
02049,Molinicos,0204901,2018,10683,4606,3884,412,603,1179
02049,Molinicos,0204901,2017,9974,4172,4009,392,499,903
02049,Molinicos,0204901,2016,9617,3690,3917,398,709,902
02049,Molinicos,0204901,2015,8963,3198,3863,389,553,961
02050,Montalvos,0205001,2022,NA,NA,NA,NA,NA,NA
02050,Montalvos,0205001,2021,13926,NA,NA,NA,NA,NA
02050,Montalvos,0205001,2020,13573,NA,NA,NA,NA,NA
02050,Montalvos,0205001,2019,NA,NA,NA,NA,NA,NA
02050,Montalvos,0205001,2018,NA,NA,NA,NA,NA,NA
02050,Montalvos,0205001,2017,NA,NA,NA,NA,NA,NA
02050,Montalvos,0205001,2016,15091,9218,3891,342,168,1471
02050,Montalvos,0205001,2015,16320,10477,3725,301,214,1602
02051,Montealegre del Castillo,0205101,2022,12342,6169,2758,267,641,2507
02051,Montealegre del Castillo,0205101,2021,12268,6084,2696,365,520,2603
02051,Montealegre del Castillo,0205101,2020,11414,5557,2456,642,473,2286
02051,Montealegre del Castillo,0205101,2019,10998,5590,2477,205,448,2277
02051,Montealegre del Castillo,0205101,2018,11683,5332,2471,207,370,3303
02051,Montealegre del Castillo,0205101,2017,10343,4995,2427,235,340,2347
02051,Montealegre del Castillo,0205101,2016,9905,4972,2379,215,255,2083
02051,Montealegre del Castillo,0205101,2015,9295,4499,2351,196,320,1929
02051,Montealegre del Castillo,0205102,2022,11912,6356,2240,348,639,2329
02051,Montealegre del Castillo,0205102,2021,11151,5896,2042,393,566,2254
02051,Montealegre del Castillo,0205102,2020,10384,5258,2102,733,519,1772
02051,Montealegre del Castillo,0205102,2019,10323,5730,2094,242,508,1749
02051,Montealegre del Castillo,0205102,2018,10681,5436,2110,221,418,2496
02051,Montealegre del Castillo,0205102,2017,9684,5091,2020,239,324,2010
02051,Montealegre del Castillo,0205102,2016,9404,4871,2069,245,318,1902
02051,Montealegre del Castillo,0205102,2015,8986,4730,2022,306,301,1628
02052,Motilleja,0205201,2022,13037,7776,3025,421,747,1067
02052,Motilleja,0205201,2021,12131,7218,2738,495,701,978
02052,Motilleja,0205201,2020,11718,6545,2675,598,742,1156
02052,Motilleja,0205201,2019,11507,6460,2826,291,678,1252
02052,Motilleja,0205201,2018,11053,6106,2893,298,566,1189
02052,Motilleja,0205201,2017,10325,5392,2903,299,549,1182
02052,Motilleja,0205201,2016,9887,5043,2797,253,521,1274
02052,Motilleja,0205201,2015,9387,4531,2889,384,506,1077
02053,Munera,0205301,2022,10835,6614,2273,507,503,938
02053,Munera,0205301,2021,10483,6405,2038,513,498,1029
02053,Munera,0205301,2020,9747,5921,1922,633,435,835
02053,Munera,0205301,2019,9603,6135,1836,292,436,904
02053,Munera,0205301,2018,9020,5613,1814,277,412,903
02053,Munera,0205301,2017,8497,5171,1737,281,377,931
02053,Munera,0205301,2016,7973,4754,1722,327,290,880
02053,Munera,0205301,2015,7491,4355,1737,337,306,755
02053,Munera,0205302,2022,11312,6360,2712,380,477,1382
02053,Munera,0205302,2021,11070,5999,2659,349,505,1559
02053,Munera,0205302,2020,10498,5439,2673,530,426,1430
02053,Munera,0205302,2019,9730,5083,2585,242,391,1429
02053,Munera,0205302,2018,8986,4336,2499,240,363,1548
02053,Munera,0205302,2017,8516,4012,2402,205,317,1580
02053,Munera,0205302,2016,7954,3687,2274,283,288,1422
02053,Munera,0205302,2015,7559,3400,2282,242,278,1357
02053,Munera,0205303,2022,11842,6762,2742,434,657,1248
02053,Munera,0205303,2021,11010,6136,2546,481,589,1258
02053,Munera,0205303,2020,10745,5849,2614,679,511,1092
02053,Munera,0205303,2019,10475,6057,2577,279,511,1050
02053,Munera,0205303,2018,9874,5355,2614,299,485,1120
02053,Munera,0205303,2017,9430,5039,2461,277,409,1244
02053,Munera,0205303,2016,8763,4598,2436,298,415,1016
02053,Munera,0205303,2015,8413,4171,2515,344,410,972
02054,Navas de Jorquera,0205401,2022,12065,6966,2871,343,802,1084
02054,Navas de Jorquera,0205401,2021,11830,6740,2784,315,730,1261
02054,Navas de Jorquera,0205401,2020,11311,6257,2669,399,621,1366
02054,Navas de Jorquera,0205401,2019,11040,6182,2492,339,569,1457
02054,Navas de Jorquera,0205401,2018,9800,5349,2465,303,521,1162
02054,Navas de Jorquera,0205401,2017,9219,4979,2389,353,459,1039
02054,Navas de Jorquera,0205401,2016,8995,4625,2321,403,398,1247
02054,Navas de Jorquera,0205401,2015,8620,4300,2401,353,499,1068
02055,Nerpio,0205501,2022,11906,5835,3318,411,769,1573
02055,Nerpio,0205501,2021,10278,4913,3045,669,689,962
02055,Nerpio,0205501,2020,10708,4625,2986,722,659,1716
02055,Nerpio,0205501,2019,9705,4655,2901,383,642,1124
02055,Nerpio,0205501,2018,9122,4111,2868,389,573,1181
02055,Nerpio,0205501,2017,8547,3971,2829,359,477,912
02055,Nerpio,0205501,2016,7884,3327,2826,359,527,844
02055,Nerpio,0205501,2015,7710,3177,2837,418,518,759
02056,Ontur,0205601,2022,11259,4830,3782,381,934,1332
02056,Ontur,0205601,2021,10790,4498,3609,463,838,1382
02056,Ontur,0205601,2020,10112,4165,3573,535,758,1081
02056,Ontur,0205601,2019,10008,4182,3573,296,718,1238
02056,Ontur,0205601,2018,9859,3767,3373,261,744,1713
02056,Ontur,0205601,2017,8794,3389,3127,214,670,1394
02056,Ontur,0205601,2016,8644,3094,3242,223,649,1437
02056,Ontur,0205601,2015,8242,2801,3216,244,678,1304
02056,Ontur,0205602,2022,11105,5097,3136,378,869,1625
02056,Ontur,0205602,2021,10355,4959,2951,342,755,1348
02056,Ontur,0205602,2020,9963,4781,2847,458,762,1115
02056,Ontur,0205602,2019,9828,4537,2833,335,756,1367
02056,Ontur,0205602,2018,9597,4137,2673,282,726,1778
02056,Ontur,0205602,2017,8802,3863,2686,310,652,1291
02056,Ontur,0205602,2016,8247,3582,2596,266,601,1203
02056,Ontur,0205602,2015,7799,3288,2621,261,653,976
02057,Ossa de Montiel,0205701,2022,12764,7442,2967,443,659,1254
02057,Ossa de Montiel,0205701,2021,11958,6879,2733,606,593,1146
02057,Ossa de Montiel,0205701,2020,11177,6400,2661,721,527,869
02057,Ossa de Montiel,0205701,2019,10819,6284,2652,388,528,967
02057,Ossa de Montiel,0205701,2018,9895,5655,2534,346,474,887
02057,Ossa de Montiel,0205701,2017,9310,5121,2432,376,451,929
02057,Ossa de Montiel,0205701,2016,8787,4792,2433,389,390,783
02057,Ossa de Montiel,0205701,2015,8281,4377,2390,403,388,722
02058,Paterna del Madera,0205801,2022,12939,6159,4622,447,939,771
02058,Paterna del Madera,0205801,2021,12207,6139,4040,493,913,622
02058,Paterna del Madera,0205801,2020,11362,5400,3946,682,846,488
02058,Paterna del Madera,0205801,2019,11591,5502,3856,413,1019,802
02058,Paterna del Madera,0205801,2018,10624,5295,3602,383,776,567
02058,Paterna del Madera,0205801,2017,9981,5000,3437,334,641,568
02058,Paterna del Madera,0205801,2016,9788,4288,3677,407,630,785
02058,Paterna del Madera,0205801,2015,9141,3857,3502,560,601,620
02059,Peñascosa,0205901,2022,14325,7762,4178,414,776,1195
02059,Peñascosa,0205901,2021,13991,7689,3847,467,793,1195
02059,Peñascosa,0205901,2020,13465,7749,3752,449,659,856
02059,Peñascosa,0205901,2019,13099,7078,3919,379,529,1193
02059,Peñascosa,0205901,2018,12613,6598,3872,316,548,1279
02059,Peñascosa,0205901,2017,11511,5916,3585,243,467,1300
02059,Peñascosa,0205901,2016,11587,5744,3560,361,548,1374
02059,Peñascosa,0205901,2015,10977,5004,3662,500,552,1258
02060,Peñas de San Pedro,0206001,2022,17876,10338,3978,354,599,2607
02060,Peñas de San Pedro,0206001,2021,16392,9806,3668,489,502,1926
02060,Peñas de San Pedro,0206001,2020,16159,8856,3720,711,513,2358
02060,Peñas de San Pedro,0206001,2019,15491,8567,3708,366,513,2337
02060,Peñas de San Pedro,0206001,2018,14718,8312,3725,374,442,1866
02060,Peñas de San Pedro,0206001,2017,13222,7721,3359,364,418,1360
02060,Peñas de San Pedro,0206001,2016,12967,7614,3216,399,379,1358
02060,Peñas de San Pedro,0206001,2015,12825,7332,3164,388,410,1531
02061,Pétrola,0206101,2022,13842,6618,4041,309,690,2184
02061,Pétrola,0206101,2021,13240,6097,3948,343,700,2153
02061,Pétrola,0206101,2020,12762,5626,3802,447,671,2216
02061,Pétrola,0206101,2019,11781,5467,3775,273,563,1702
02061,Pétrola,0206101,2018,11697,5343,3665,266,505,1918
02061,Pétrola,0206101,2017,10614,4890,3480,214,508,1523
02061,Pétrola,0206101,2016,10148,4712,3181,231,448,1577
02061,Pétrola,0206101,2015,9539,4407,3172,233,456,1271
02062,Povedilla,0206201,2022,12127,6180,3872,453,768,855
02062,Povedilla,0206201,2021,11799,5744,3763,593,672,1028
02062,Povedilla,0206201,2020,11281,5331,3536,791,705,918
02062,Povedilla,0206201,2019,10952,5188,3584,508,602,1070
02062,Povedilla,0206201,2018,10536,5275,3298,358,576,1028
02062,Povedilla,0206201,2017,10311,4504,3284,397,563,1564
02062,Povedilla,0206201,2016,9624,4530,3136,383,443,1132
02062,Povedilla,0206201,2015,9045,3828,3253,452,457,1056
02063,Pozohondo,0206301,2022,12338,6340,3276,450,658,1613
02063,Pozohondo,0206301,2021,11655,5736,3149,436,599,1735
02063,Pozohondo,0206301,2020,10957,5208,3060,674,582,1433
02063,Pozohondo,0206301,2019,10981,5275,3317,336,509,1546
02063,Pozohondo,0206301,2018,10625,4855,3116,386,459,1809
02063,Pozohondo,0206301,2017,9805,4587,3092,344,402,1380
02063,Pozohondo,0206301,2016,9416,4376,2980,362,381,1317
02063,Pozohondo,0206301,2015,9066,4015,2995,386,404,1266
02064,Pozo-Lorente,0206401,2022,15980,7931,4912,500,940,1697
02064,Pozo-Lorente,0206401,2021,14364,7082,4409,493,740,1641
02064,Pozo-Lorente,0206401,2020,13485,6525,4199,622,661,1479
02064,Pozo-Lorente,0206401,2019,12552,5922,4218,403,672,1337
02064,Pozo-Lorente,0206401,2018,11834,5228,4194,380,701,1331
02064,Pozo-Lorente,0206401,2017,11258,5378,4147,289,642,802
02064,Pozo-Lorente,0206401,2016,10702,4692,4185,316,643,867
02064,Pozo-Lorente,0206401,2015,10921,4657,4146,423,681,1014
02065,Pozuelo,0206501,2022,16085,9114,4312,474,647,1538
02065,Pozuelo,0206501,2021,14330,8276,3831,482,527,1215
02065,Pozuelo,0206501,2020,13689,7901,3334,625,395,1434
02065,Pozuelo,0206501,2019,13615,7879,3462,282,434,1559
02065,Pozuelo,0206501,2018,12689,7153,3256,343,471,1465
02065,Pozuelo,0206501,2017,11696,6567,3052,295,407,1375
02065,Pozuelo,0206501,2016,11633,6173,3139,284,409,1627
02065,Pozuelo,0206501,2015,10985,5676,3007,376,492,1434
02066,"Recueja, La",0206601,2022,12717,5191,4673,381,874,1599
02066,"Recueja, La",0206601,2021,11258,4658,4135,342,869,1255
02066,"Recueja, La",0206601,2020,10769,3931,4431,443,752,1213
02066,"Recueja, La",0206601,2019,10570,3522,4569,310,723,1445
02066,"Recueja, La",0206601,2018,10393,3822,4155,291,660,1465
02066,"Recueja, La",0206601,2017,8959,3320,3894,235,564,947
02066,"Recueja, La",0206601,2016,8748,3080,3828,260,588,993
02066,"Recueja, La",0206601,2015,8508,2679,3868,279,575,1108
02067,Riópar,0206701,2022,11783,6230,3403,453,642,1055
02067,Riópar,0206701,2021,10808,5544,3027,839,544,854
02067,Riópar,0206701,2020,10664,5337,3062,867,575,823
02067,Riópar,0206701,2019,10350,5431,3026,428,549,916
02067,Riópar,0206701,2018,9724,4897,2909,371,600,948
02067,Riópar,0206701,2017,9144,4608,2742,389,552,853
02067,Riópar,0206701,2016,8992,4398,2748,449,562,835
02067,Riópar,0206701,2015,8770,4067,2868,451,576,809
02068,Robledo,0206801,2022,14034,8414,3100,398,549,1574
02068,Robledo,0206801,2021,13093,7773,2886,496,457,1481
02068,Robledo,0206801,2020,12291,6836,2999,693,488,1275
02068,Robledo,0206801,2019,12980,7849,2920,468,472,1271
02068,Robledo,0206801,2018,12261,7331,2672,433,474,1352
02068,Robledo,0206801,2017,11615,6863,2693,379,476,1203
02068,Robledo,0206801,2016,11039,6775,2668,403,433,759
02068,Robledo,0206801,2015,10657,6243,2480,419,496,1020
02069,"Roda, La",0206901,2022,13195,8122,2469,327,623,1655
02069,"Roda, La",0206901,2021,12661,7651,2372,457,569,1612
02069,"Roda, La",0206901,2020,12206,7181,2412,626,521,1465
02069,"Roda, La",0206901,2019,11865,7229,2286,290,489,1571
02069,"Roda, La",0206901,2018,11187,6738,2145,270,443,1591
02069,"Roda, La",0206901,2017,10661,6385,2085,263,401,1527
02069,"Roda, La",0206901,2016,10120,5991,2066,267,355,1441
02069,"Roda, La",0206901,2015,9602,5641,2008,297,367,1288
02069,"Roda, La",0206902,2022,14033,9015,2354,293,626,1745
02069,"Roda, La",0206902,2021,13653,8638,2155,397,566,1896
02069,"Roda, La",0206902,2020,12978,8104,2100,575,513,1686
02069,"Roda, La",0206902,2019,12442,7996,2030,242,497,1677
02069,"Roda, La",0206902,2018,11811,7509,1922,224,485,1670
02069,"Roda, La",0206902,2017,11078,7092,1829,226,421,1510
02069,"Roda, La",0206902,2016,10381,6666,1776,248,360,1331
02069,"Roda, La",0206902,2015,10163,6355,1737,280,355,1437
02069,"Roda, La",0206903,2022,11318,6675,2159,382,721,1381
02069,"Roda, La",0206903,2021,10764,6124,2043,528,656,1413
02069,"Roda, La",0206903,2020,10294,5669,2023,645,576,1381
02069,"Roda, La",0206903,2019,9930,5735,1879,332,534,1450
02069,"Roda, La",0206903,2018,9495,5380,1773,316,495,1532
02069,"Roda, La",0206903,2017,8893,5179,1709,300,442,1263
02069,"Roda, La",0206903,2016,8398,4818,1657,292,410,1222
02069,"Roda, La",0206903,2015,8165,4449,1699,359,413,1245
02070,Salobre,0207001,2022,15827,5986,4377,412,434,4618
02070,Salobre,0207001,2021,11409,5160,4112,480,473,1184
