mun_code,mun_name,district_code,year,mean_age,pct_under18,pct_over65,mean_hh_size,pct_single_hh,population,pct_spanish
15065,Padrón,1506502,2022,48.5,13.3,27.3,2.6,26.1,1872,98.6
15065,Padrón,1506502,2021,48.3,13,27.1,2.6,25.1,1878,98.2
15065,Padrón,1506502,2020,48.3,12.4,27.5,2.6,25.4,1876,98.5
15065,Padrón,1506502,2019,48.4,12.4,27.6,2.6,25.6,1878,99
15065,Padrón,1506502,2018,48,12.3,27,2.7,23.7,1909,99.2
15065,Padrón,1506502,2017,47.9,12.1,27.1,2.7,25.5,1921,99.3
15065,Padrón,1506502,2016,47.4,12.4,26.9,2.7,23.4,1951,99.3
15065,Padrón,1506502,2015,47.1,12.2,26.6,2.8,22.3,1966,99.1
15065,Padrón,1506503,2022,50.3,11.8,30.2,2.8,24.6,1244,98.7
15065,Padrón,1506503,2021,50.5,11.9,30.3,2.8,23.3,1265,99.3
15065,Padrón,1506503,2020,50.3,11.9,30.3,2.9,21,1264,99.3
15065,Padrón,1506503,2019,50,12.7,30.3,3,19.8,1297,99.2
15065,Padrón,1506503,2018,49.5,13,30,2.9,21.9,1321,99.4
15065,Padrón,1506503,2017,49.6,12.9,29.3,2.9,22.1,1314,99.5
15065,Padrón,1506503,2016,49.1,13.2,29.6,3,20.4,1360,99.5
15065,Padrón,1506503,2015,48.9,12.9,30.1,3.1,19,1398,99.5
15065,Padrón,1506504,2022,49.1,11.6,27.4,2.7,23,1117,97.1
15065,Padrón,1506504,2021,48.8,11.3,26.9,2.8,22.5,1123,97.4
15065,Padrón,1506504,2020,48.5,11.5,26.2,2.8,23.2,1128,97.4
15065,Padrón,1506504,2019,48.2,11.7,26.3,2.8,21.6,1134,97.3
15065,Padrón,1506504,2018,48,11.6,25.5,2.7,24.6,1136,97.2
15065,Padrón,1506504,2017,48,12.1,25.5,2.6,28.5,1148,97.1
15065,Padrón,1506504,2016,48,11.6,25.2,2.7,26.5,1151,97.3
15065,Padrón,1506504,2015,47.1,11.6,24.8,2.9,24.4,1168,97.9
15066,"Pino, O",1506601,2022,45.8,15.6,24.3,2.6,25.2,2315,98.4
15066,"Pino, O",1506601,2021,45.8,15.5,23.9,2.6,24.8,2307,98.2
15066,"Pino, O",1506601,2020,45.4,15.7,23.5,2.7,25,2341,97.8
15066,"Pino, O",1506601,2019,45.1,15.8,22.9,2.7,25.5,2334,97.8
15066,"Pino, O",1506601,2018,45.1,15.5,22.8,2.7,26.1,2294,98
15066,"Pino, O",1506601,2017,45.1,14.9,22.8,2.7,25,2276,98.1
15066,"Pino, O",1506601,2016,45.1,14.9,22.7,2.3,33.1,2260,98.2
15066,"Pino, O",1506601,2015,44.8,15.1,21.9,2.3,33.6,2257,98.4
15066,"Pino, O",1506602,2022,51.1,11.4,33.6,2.6,29,1016,99.3
15066,"Pino, O",1506602,2021,51.4,10.5,32.9,2.6,28.6,1014,98.8
15066,"Pino, O",1506602,2020,51.2,10.2,32.3,2.6,27.7,1014,99.1
15066,"Pino, O",1506602,2019,51,10.5,32.1,2.6,28.4,1026,99.1
15066,"Pino, O",1506602,2018,50.9,10.3,31.9,2.6,28.2,1039,99.1
15066,"Pino, O",1506602,2017,50.8,9.8,31.9,2.6,27.3,1062,99.2
15066,"Pino, O",1506602,2016,50.7,9.2,31.5,2.1,38.5,1062,99.1
15066,"Pino, O",1506602,2015,50.3,9.1,30.5,2.1,39.3,1067,99.1
15066,"Pino, O",1506603,2022,52.1,9.3,32.2,2.7,25.5,1199,98.6
15066,"Pino, O",1506603,2021,51.5,9.9,31.8,2.8,22.6,1225,99.4
15066,"Pino, O",1506603,2020,51.6,9.6,31.3,2.8,23.1,1248,99.1
15066,"Pino, O",1506603,2019,51.5,9.6,31.7,2.8,23.6,1261,99
15066,"Pino, O",1506603,2018,51,10.1,30.7,2.8,21.2,1283,99.1
15066,"Pino, O",1506603,2017,50.7,9.8,30.4,2.8,22.1,1282,99.3
15066,"Pino, O",1506603,2016,50.1,10.7,29.5,2.4,33.6,1285,99.5
15066,"Pino, O",1506603,2015,49.8,10.9,29,2.3,34.8,1305,99.2
15067,"Pobra do Caramiñal, A",1506701,2022,48,11.8,24.8,2.3,31.7,1533,96.2
15067,"Pobra do Caramiñal, A",1506701,2021,47.6,12.3,24.5,2.4,29.7,1545,96.7
15067,"Pobra do Caramiñal, A",1506701,2020,47.2,12.5,24,2.5,27.6,1568,96.9
15067,"Pobra do Caramiñal, A",1506701,2019,46.5,12.9,23.2,2.5,26.6,1571,96.9
15067,"Pobra do Caramiñal, A",1506701,2018,45.8,13.6,22.1,2.5,26.4,1573,97.4
15067,"Pobra do Caramiñal, A",1506701,2017,45.6,13.8,21.5,2.5,26.4,1581,97.8
15067,"Pobra do Caramiñal, A",1506701,2016,45.5,13.7,21.2,2.5,26.3,1601,97.5
15067,"Pobra do Caramiñal, A",1506701,2015,45.2,13.3,20.7,2.5,27.4,1612,97.6
15067,"Pobra do Caramiñal, A",1506702,2022,45.2,15.9,20.6,2.4,30.6,2944,96.7
15067,"Pobra do Caramiñal, A",1506702,2021,45.1,15.8,20.3,2.5,29,2942,97.4
15067,"Pobra do Caramiñal, A",1506702,2020,44.6,16,19.9,2.5,29.5,2957,97.3
15067,"Pobra do Caramiñal, A",1506702,2019,44.4,16.5,19.7,2.5,28.7,2939,97.5
15067,"Pobra do Caramiñal, A",1506702,2018,44,16.7,19.5,2.5,30.8,2959,98.4
15067,"Pobra do Caramiñal, A",1506702,2017,43.6,16.6,19.1,2.4,30.2,2961,98.3
15067,"Pobra do Caramiñal, A",1506702,2016,42.9,17.2,18.3,2.5,28.8,3041,98.3
15067,"Pobra do Caramiñal, A",1506702,2015,42.5,17.2,18.1,2.5,29.2,3065,98.5
15067,"Pobra do Caramiñal, A",1506703,2022,48.9,12.9,27.5,2.7,22.4,1516,97.9
15067,"Pobra do Caramiñal, A",1506703,2021,48.4,13.4,27.2,2.7,22.2,1535,97.7
15067,"Pobra do Caramiñal, A",1506703,2020,48.6,12.8,27,2.7,21.2,1519,97.9
15067,"Pobra do Caramiñal, A",1506703,2019,48.3,13.3,26.1,2.7,20.4,1492,98.4
15067,"Pobra do Caramiñal, A",1506703,2018,48.2,13,25.7,2.7,21.2,1480,98.7
15067,"Pobra do Caramiñal, A",1506703,2017,47.8,13.2,25.5,2.8,20.5,1476,99.2
15067,"Pobra do Caramiñal, A",1506703,2016,48,12.7,25.5,2.7,20.3,1433,99.3
15067,"Pobra do Caramiñal, A",1506703,2015,47.3,14.2,25.2,2.8,19.3,1461,99
15067,"Pobra do Caramiñal, A",1506704,2022,47.7,12.5,24.1,2.9,15.9,1360,99.2
15067,"Pobra do Caramiñal, A",1506704,2021,47.6,12.3,24,2.9,15.8,1334,98.8
15067,"Pobra do Caramiñal, A",1506704,2020,46.8,13,23.2,2.9,16.7,1347,99
15067,"Pobra do Caramiñal, A",1506704,2019,46.2,13.2,22.6,3,14.2,1354,99.2
15067,"Pobra do Caramiñal, A",1506704,2018,46.4,13.1,23.3,3,14.6,1339,99.4
15067,"Pobra do Caramiñal, A",1506704,2017,46.2,12.9,23.3,2.9,15.5,1352,99.5
15067,"Pobra do Caramiñal, A",1506704,2016,46.2,12.6,24.1,3,16.1,1343,99.5
15067,"Pobra do Caramiñal, A",1506704,2015,45.5,13.7,23.9,3,14.7,1371,99.5
15067,"Pobra do Caramiñal, A",1506705,2022,49.5,11.2,28.6,2.7,24.8,1829,99
15067,"Pobra do Caramiñal, A",1506705,2021,49,11.2,27.9,2.8,26,1863,99.1
15067,"Pobra do Caramiñal, A",1506705,2020,48.7,11.9,27.3,2.8,24.3,1880,99.3
15067,"Pobra do Caramiñal, A",1506705,2019,48.3,12.2,27,2.9,22.3,1926,99.1
15067,"Pobra do Caramiñal, A",1506705,2018,48.3,12.3,27.1,2.9,20.8,1949,98.9
15067,"Pobra do Caramiñal, A",1506705,2017,47.9,12.8,26.8,2.9,22.2,1971,99.3
15067,"Pobra do Caramiñal, A",1506705,2016,47.2,13.2,26.2,2.9,21.5,1974,99.5
15067,"Pobra do Caramiñal, A",1506705,2015,47.2,13.3,26.5,2.9,21.6,1969,99.5
15068,Ponteceso,1506801,2022,51.2,11.7,33.6,2.5,27.4,1487,97
15068,Ponteceso,1506801,2021,51.2,11.6,33.4,2.5,28.3,1505,96.9
15068,Ponteceso,1506801,2020,51.1,11.3,32.5,2.5,27.9,1517,97.4
15068,Ponteceso,1506801,2019,51.1,11.6,32.5,2.6,27.9,1541,97.9
15068,Ponteceso,1506801,2018,50.6,11.6,32.3,2.6,27,1538,98.4
15068,Ponteceso,1506801,2017,50.7,11.1,32.5,2.6,27.4,1531,98.9
15068,Ponteceso,1506801,2016,51,10.4,32.8,2.6,28.2,1516,99.1
15068,Ponteceso,1506801,2015,50.2,10.7,32.3,2.6,28.5,1565,99.1
15068,Ponteceso,1506802,2022,51.1,12,33,2.5,28.2,2365,95.5
15068,Ponteceso,1506802,2021,50.9,11.6,32.3,2.5,27.2,2361,96.5
15068,Ponteceso,1506802,2020,51.1,11.5,32,2.5,27.7,2349,97.6
15068,Ponteceso,1506802,2019,50.9,11.5,31.6,2.5,28.3,2361,97.5
15068,Ponteceso,1506802,2018,50.5,11.4,31.1,2.6,27.3,2364,98.1
15068,Ponteceso,1506802,2017,50,11.5,30.8,2.6,26,2412,98.1
15068,Ponteceso,1506802,2016,49.6,11.2,29.8,2.6,26.2,2427,98.4
15068,Ponteceso,1506802,2015,49.6,10.9,29.6,2.7,25.8,2445,98.1
15068,Ponteceso,1506803,2022,54.3,8.6,36.5,2.2,36.1,1539,98.2
15068,Ponteceso,1506803,2021,54.2,8.6,36.6,2.2,35.2,1550,98.5
15068,Ponteceso,1506803,2020,53.6,8.8,35.9,2.2,35.1,1590,98.7
15068,Ponteceso,1506803,2019,53.6,9,35.9,2.2,34.6,1583,98
15068,Ponteceso,1506803,2018,53.1,8.7,34.7,2.3,33.8,1607,98.5
15068,Ponteceso,1506803,2017,52.6,8.6,33.9,2.3,33.8,1621,98.6
15068,Ponteceso,1506803,2016,52.5,8.7,34.4,2.3,34.1,1659,98.3
15068,Ponteceso,1506803,2015,52.2,8.5,34.2,2.3,32.8,1692,98.9
15069,Pontedeume,1506901,2022,47.2,14.9,25.4,2.4,32.9,4217,96
15069,Pontedeume,1506901,2021,46.9,14.8,24.8,2.4,32.6,4232,96.4
15069,Pontedeume,1506901,2020,46.3,14.9,24,2.4,31.2,4291,96.3
15069,Pontedeume,1506901,2019,45.8,14.9,22.8,2.5,30.5,4340,96.5
15069,Pontedeume,1506901,2018,45.5,15.1,22.2,2.5,30.7,4322,97
15069,Pontedeume,1506901,2017,45.3,15.2,21.9,2.4,30.2,4340,96.8
15069,Pontedeume,1506901,2016,45.1,15,21.3,2.5,28.5,4369,96.8
15069,Pontedeume,1506901,2015,44.6,15,20.9,2.5,28.5,4414,96.8
15069,Pontedeume,1506902,2022,51.2,10.6,31.7,2.6,25.7,3244,97.7
15069,Pontedeume,1506902,2021,51,10.6,31,2.6,25.2,3246,98.6
15069,Pontedeume,1506902,2020,50.7,10.5,30.4,2.6,25.3,3276,98.1
15069,Pontedeume,1506902,2019,50.3,11,29.7,2.7,23.9,3328,98.2
15069,Pontedeume,1506902,2018,49.8,11.3,29,2.7,23.1,3370,98.6
15069,Pontedeume,1506902,2017,49,11.7,27.9,2.7,22.6,3451,98.2
15069,Pontedeume,1506902,2016,48.5,12.1,27.1,2.8,22.3,3470,98.4
15069,Pontedeume,1506902,2015,48.1,12.2,26.7,2.8,22.7,3478,98.3
15070,"Pontes de García Rodríguez, As",1507001,2022,49.1,12.7,28,2.4,29.1,9868,96.5
15070,"Pontes de García Rodríguez, As",1507001,2021,48.8,12.5,27,2.4,28.1,9953,97.1
15070,"Pontes de García Rodríguez, As",1507001,2020,48.8,12.1,26.6,2.4,28.1,9860,97.3
15070,"Pontes de García Rodríguez, As",1507001,2019,48.3,12.1,25.7,2.4,27.5,10075,97.7
15070,"Pontes de García Rodríguez, As",1507001,2018,47.9,12.1,25,2.4,27.6,10153,97.9
15070,"Pontes de García Rodríguez, As",1507001,2017,47.4,11.9,24.2,2.4,27.5,10242,98.1
15070,"Pontes de García Rodríguez, As",1507001,2016,47,11.9,23.3,2.4,27.2,10351,98.2
15070,"Pontes de García Rodríguez, As",1507001,2015,46.7,11.7,22.5,2.5,26.6,10457,98.4
15071,Porto do Son,1507101,2022,48.2,13,27.5,2.3,35.7,2323,97.5
15071,Porto do Son,1507101,2021,47.8,13.3,26,2.4,33.8,2384,97.6
15071,Porto do Son,1507101,2020,47.4,14,25.4,2.4,34.8,2396,98.2
15071,Porto do Son,1507101,2019,46.8,14.8,24.5,2.4,33.4,2434,98.1
15071,Porto do Son,1507101,2018,46.6,14.9,24.2,2.5,32.9,2461,98.2
15071,Porto do Son,1507101,2017,46,15.4,23.6,2.5,31.5,2468,98.4
15071,Porto do Son,1507101,2016,45.5,15.1,22.9,2.5,29.9,2467,98.3
15071,Porto do Son,1507101,2015,45.1,15.1,22.7,2.6,29,2510,98.5
15071,Porto do Son,1507102,2022,49.1,13.3,29.9,2.7,27,2088,99.2
15071,Porto do Son,1507102,2021,48.8,13.6,29.6,2.8,26.7,2091,99.3
15071,Porto do Son,1507102,2020,48.8,13.4,29.8,2.8,26.7,2106,99.5
15071,Porto do Son,1507102,2019,48.5,13.7,29.8,2.8,25.4,2107,99.4
15071,Porto do Son,1507102,2018,48.4,13.6,29.6,2.8,25.9,2107,99.4
15071,Porto do Son,1507102,2017,48,13.5,28.8,2.8,25.1,2150,99.1
15071,Porto do Son,1507102,2016,47.4,13.9,28,2.9,23.6,2180,99.3
15071,Porto do Son,1507102,2015,47.3,13.8,27.7,2.9,22,2220,99.1
15071,Porto do Son,1507103,2022,48.5,14.1,27.7,2.8,24.2,1864,99
15071,Porto do Son,1507103,2021,48.3,14,27.9,2.8,24.2,1865,98.9
15071,Porto do Son,1507103,2020,48,13.9,28,2.9,23.9,1882,99
15071,Porto do Son,1507103,2019,47.9,13.9,27.1,2.9,24.2,1872,98.9
15071,Porto do Son,1507103,2018,47.6,13.8,27.1,2.9,25.2,1870,99.2
15071,Porto do Son,1507103,2017,47.5,14.1,27,2.8,25,1874,99.2
15071,Porto do Son,1507103,2016,47.2,14.1,26.7,2.9,22.9,1905,99.3
15071,Porto do Son,1507103,2015,46.6,14.3,26.1,2.9,22.9,1942,99.1
15071,Porto do Son,1507104,2022,47.9,13,26.7,2.4,32.9,2863,95.5
15071,Porto do Son,1507104,2021,47.9,12.8,26.5,2.4,33.5,2805,96.3
15071,Porto do Son,1507104,2020,47.4,13.2,25.8,2.5,32.3,2768,96
15071,Porto do Son,1507104,2019,47.1,13.4,25.9,2.5,32.1,2747,96.1
15071,Porto do Son,1507104,2018,46.8,13.6,25.7,2.5,32.3,2755,96.7
15071,Porto do Son,1507104,2017,46.4,14,25.2,2.5,31.4,2778,97.2
15071,Porto do Son,1507104,2016,46.3,13.6,24.9,2.5,31.8,2732,97.8
15071,Porto do Son,1507104,2015,46,13.8,24.5,2.5,31.4,2737,98.2
15072,Rianxo,1507201,2022,45.8,14.7,22.6,2.7,25.1,6267,98.4
15072,Rianxo,1507201,2021,45.5,15.2,22.3,2.7,25,6293,98.8
15072,Rianxo,1507201,2020,45,15.4,22.1,2.8,24.5,6330,98.8
15072,Rianxo,1507201,2019,44.8,15.8,21.9,2.8,24.2,6304,99
15072,Rianxo,1507201,2018,44.3,15.9,21.2,2.8,24,6311,98.9
15072,Rianxo,1507201,2017,43.8,16.2,20.6,2.8,23.3,6338,98.7
15072,Rianxo,1507201,2016,43.6,16.1,20.3,2.8,22.7,6339,98.7
15072,Rianxo,1507201,2015,43.2,16.2,19.9,2.9,23,6402,98.7
15072,Rianxo,1507202,2022,51.1,11.5,32.9,2.8,20.6,2514,99.3
15072,Rianxo,1507202,2021,50.6,11.5,32,2.9,20.3,2551,99.5
15072,Rianxo,1507202,2020,50.2,11.9,31.4,2.9,20.1,2587,99.5
15072,Rianxo,1507202,2019,50.2,11.9,31.6,2.9,18.8,2597,99.4
15072,Rianxo,1507202,2018,50.2,11.9,31.5,2.9,19,2609,99.4
15072,Rianxo,1507202,2017,49.8,11.9,31,2.9,17.7,2638,99.5
15072,Rianxo,1507202,2016,49.2,12.2,30.4,3,18.1,2694,99.5
15072,Rianxo,1507202,2015,49,12.3,29.7,3,17.1,2727,99.5
15072,Rianxo,1507203,2022,51.1,12.1,33.7,2.7,23,2083,99.6
15072,Rianxo,1507203,2021,50.9,11.8,32.8,2.7,23.2,2105,99.6
15072,Rianxo,1507203,2020,51,11.3,33,2.7,22.8,2091,99.7
15072,Rianxo,1507203,2019,50.6,11.9,33.1,2.8,22.6,2111,99.4
15072,Rianxo,1507203,2018,50.5,11.9,33,2.8,22.5,2118,99.4
15072,Rianxo,1507203,2017,50.3,11.6,32.7,2.8,22.2,2146,99.4
15072,Rianxo,1507203,2016,49.8,11.8,31.9,2.8,23.3,2179,99.5
15072,Rianxo,1507203,2015,49.9,10.9,32,2.8,22.6,2179,99.5
15073,Ribeira,1507301,2022,43.3,16.7,18.7,2.6,28.3,14732,91.8
15073,Ribeira,1507301,2021,43,16.9,18.2,2.6,27.7,14595,92.6
15073,Ribeira,1507301,2020,42.6,17.5,17.8,2.6,26.6,14577,93.1
15073,Ribeira,1507301,2019,42.2,17.7,17.6,2.6,26.1,14539,93.3
15073,Ribeira,1507301,2018,41.8,18,17.3,2.7,25.4,14610,93.8
15073,Ribeira,1507301,2017,41.4,18.1,17,2.7,24.5,14659,94.1
15073,Ribeira,1507301,2016,41.1,18.4,16.7,2.7,23.9,14646,94.2
15073,Ribeira,1507301,2015,40.8,18.3,16.3,2.7,23.3,14676,93.8
15073,Ribeira,1507302,2022,47.1,14.3,25.9,2.8,19.8,3129,98.2
15073,Ribeira,1507302,2021,47.1,14.1,25.4,2.9,19.2,3109,98.8
15073,Ribeira,1507302,2020,46.9,13.9,25.2,2.9,19,3108,98.8
15073,Ribeira,1507302,2019,46.4,14.5,24.6,2.9,18.1,3141,98.9
15073,Ribeira,1507302,2018,46.3,14.4,24.6,2.9,18.6,3138,99.1
15073,Ribeira,1507302,2017,46,14.9,23.8,2.9,18.2,3169,99
15073,Ribeira,1507302,2016,45.6,15.1,23.5,3,18.4,3199,99
15073,Ribeira,1507302,2015,45.4,14.9,23.5,3,17.3,3206,99
15073,Ribeira,1507303,2022,46.4,13.4,22.1,2.7,23,2853,98.6
15073,Ribeira,1507303,2021,46.1,13.8,22.3,2.8,21.7,2867,98.6
15073,Ribeira,1507303,2020,46,14.6,23,2.9,20.4,4567,98.7
15073,Ribeira,1507303,2019,45.6,14.6,22.9,3,19.7,4586,98.8
15073,Ribeira,1507303,2018,45.3,15.2,22.6,3,19.8,4575,98.9
15073,Ribeira,1507303,2017,44.8,15.4,22.4,3,20,4631,98.9
15073,Ribeira,1507303,2016,44.4,15.7,22,3,20.1,4645,98.9
15073,Ribeira,1507303,2015,44.1,15.6,21.4,3,19.8,4652,99.1
15073,Ribeira,1507304,2022,48.9,12.8,28,2.5,27.4,2581,98
15073,Ribeira,1507304,2021,48.5,13,28.2,2.6,26.2,2588,97.8
15073,Ribeira,1507304,2020,48.3,13.3,27.8,2.6,26.3,2578,97.9
15073,Ribeira,1507304,2019,48.1,13.3,27.2,2.6,26.5,2560,98.2
15073,Ribeira,1507304,2018,47.7,13.5,27.6,2.6,26.9,2566,98.8
15073,Ribeira,1507304,2017,47.4,14.1,27.8,2.7,24.7,2601,99
15073,Ribeira,1507304,2016,47.1,13.9,27.7,2.7,24.2,2578,98.7
15073,Ribeira,1507304,2015,46.9,13.9,27.6,2.8,24.5,2617,98.4
15073,Ribeira,1507305,2022,47.9,14.3,27.7,2.8,24.5,3584,98.8
15073,Ribeira,1507305,2021,47.6,14.4,27.2,2.9,24,3594,98.9
15073,Ribeira,1507305,2020,48.2,14,27.8,2.7,26.6,1891,99
15073,Ribeira,1507305,2019,47.8,14.1,27.3,2.8,27.6,1874,99.2
15073,Ribeira,1507305,2018,47.6,14,27,2.8,27.2,1869,99.3
15073,Ribeira,1507305,2017,47.3,14,26.4,2.8,27.4,1898,99.2
15073,Ribeira,1507305,2016,47.2,14.1,25.8,2.8,26.6,1941,99
15073,Ribeira,1507305,2015,47.1,13.8,25.4,2.8,26.5,1933,98.9
15074,Rois,1507401,2022,49.3,13.4,29.3,2.9,22,4395,98.7
15074,Rois,1507401,2021,49,13.4,29.2,2.9,21.4,4435,99.1
15074,Rois,1507401,2020,48.9,13.3,28.7,2.9,20.8,4485,99.1
15074,Rois,1507401,2019,48.7,13.3,28.7,3,20.5,4491,99.1
15074,Rois,1507401,2018,48.7,12.8,28.7,3,20.5,4503,99.4
15074,Rois,1507401,2017,48.5,12.6,28.7,3,20.9,4530,99.5
15074,Rois,1507401,2016,48.2,12.3,28.4,3,19.6,4596,99.4
15074,Rois,1507401,2015,48,12.1,28,3.1,19.5,4656,99.3
15075,Sada,1507501,2022,46.1,15.2,22.9,2.3,33.5,10992,91.4
15075,Sada,1507501,2021,45.6,15.6,22.3,2.3,31.7,10861,92.3
15075,Sada,1507501,2020,45.1,16,21.8,2.4,31.6,10731,92.4
15075,Sada,1507501,2019,44.7,16.3,21.1,2.4,31.9,10614,92.4
15075,Sada,1507501,2018,44.5,16.3,21,2.4,30.8,10327,93.3
15075,Sada,1507501,2017,44.3,16.6,21.1,2.4,30.6,10070,93.9
15075,Sada,1507501,2016,43.8,16.9,20.6,2.4,29.8,9882,94.4
15075,Sada,1507501,2015,43.6,16.9,20.5,2.4,29.4,9792,94.9
15075,Sada,1507502,2022,48.5,14.5,27.6,2.6,23.6,4214,97.8
15075,Sada,1507502,2021,48.2,15.1,27.6,2.6,23.6,4171,97.9
15075,Sada,1507502,2020,48.2,14.4,27.1,2.6,23.9,4088,98.1
15075,Sada,1507502,2019,48.3,14.1,27.2,2.6,23.2,4019,98
15075,Sada,1507502,2018,47.9,14.4,26.6,2.6,23.5,4016,98.4
15075,Sada,1507502,2017,47.9,13.9,26.9,2.6,23,3925,98
15075,Sada,1507502,2016,47.8,14,26.5,2.6,22.8,3897,98.2
15075,Sada,1507502,2015,47.3,13.8,25.2,2.6,23.1,3929,97.9
15075,Sada,1507503,2022,49.9,13.3,30.1,2.3,29.8,1567,96.2
15075,Sada,1507503,2021,50.5,12.4,30.3,2.3,29.9,1540,97.1
15075,Sada,1507503,2020,50.2,12.9,30.8,2.4,29.9,1526,96.9
15075,Sada,1507503,2019,49.7,12.6,30.6,2.4,29.5,1496,96.8
15075,Sada,1507503,2018,49.9,12.5,30.4,2.3,31.2,1462,96.9
15075,Sada,1507503,2017,49.8,12.8,30.7,2.3,31.9,1466,97.8
15075,Sada,1507503,2016,49.7,12.6,30.1,2.3,31.4,1465,97.5
15075,Sada,1507503,2015,50,12.2,30.6,2.3,31.8,1454,97.2
15076,San Sadurniño,1507601,2022,52.2,11.2,34.5,2.4,30.9,2744,98.1
15076,San Sadurniño,1507601,2021,52,11.1,34,2.3,31.2,2775,98.6
15076,San Sadurniño,1507601,2020,52,10.8,33.2,2.4,30.4,2811,98.7
15076,San Sadurniño,1507601,2019,51.6,10.9,32.4,2.4,30.1,2788,98.8
15076,San Sadurniño,1507601,2018,51.6,10.7,32.5,2.4,30.6,2823,99.1
15076,San Sadurniño,1507601,2017,51.6,10.6,32.2,2.4,30.9,2833,99.3
15076,San Sadurniño,1507601,2016,51.2,10.6,31.4,2.4,30.7,2881,99.4
15076,San Sadurniño,1507601,2015,51,10.6,31.2,2.4,30.7,2949,99.5
15077,Santa Comba,1507701,2022,47.3,14.6,27,2.6,27.5,5559,93.7
15077,Santa Comba,1507701,2021,47.2,14.3,27.1,2.6,26.3,5521,94.5
15077,Santa Comba,1507701,2020,47.2,14.3,26.5,2.6,26,5495,95.5
15077,Santa Comba,1507701,2019,47.1,13.9,26.7,2.6,26,5434,96
15077,Santa Comba,1507701,2018,46.8,13.9,26.2,2.7,25,5404,97.1
15077,Santa Comba,1507701,2017,46.6,13.8,25.7,2.7,24,5392,97.4
15077,Santa Comba,1507701,2016,46.5,13.7,25.4,2.7,24.1,5381,97.9
15077,Santa Comba,1507701,2015,46.3,13.6,25,2.7,24.6,5356,98.1
15077,Santa Comba,1507702,2022,54.9,9.2,41.9,2.7,24.1,1013,99.3
15077,Santa Comba,1507702,2021,55.1,8.8,42,2.7,25.3,1035,99.2
15077,Santa Comba,1507702,2020,55,8.5,41.5,2.7,26,1052,99.4
15077,Santa Comba,1507702,2019,54.7,9,40.6,2.7,26.7,1057,99.3
15077,Santa Comba,1507702,2018,54.8,8.8,40.7,2.8,26.3,1081,99.2
15077,Santa Comba,1507702,2017,54.8,8.3,40.5,2.7,26.1,1085,99.3
15077,Santa Comba,1507702,2016,54,8.6,39.4,2.8,26.1,1099,99.3
15077,Santa Comba,1507702,2015,53.4,9.4,38.2,2.8,26,1118,99.3
15077,Santa Comba,1507703,2022,52.9,10.2,36.5,2.8,23.2,2066,98.8
15077,Santa Comba,1507703,2021,52.6,10.4,36,2.9,23.2,2117,99.1
15077,Santa Comba,1507703,2020,52.6,10.3,36.4,2.9,23,2135,99.2
15077,Santa Comba,1507703,2019,52.4,10.3,36.5,2.9,22.5,2179,99.2
15077,Santa Comba,1507703,2018,52.1,10.6,36.2,3,21.3,2227,99.2
15077,Santa Comba,1507703,2017,51.9,10.4,35.9,3,22,2245,99.4
15077,Santa Comba,1507703,2016,51.6,10.1,34.9,3,21.8,2271,99.5
15077,Santa Comba,1507703,2015,51.2,10.3,34.5,3.1,20.7,2309,99.4
15077,Santa Comba,1507704,2022,52.5,10.5,36.9,2.9,19.8,656,98.6
15077,Santa Comba,1507704,2021,52.4,9.6,35.7,3,19.1,666,98.8
15077,Santa Comba,1507704,2020,52.4,9.2,34.6,3,18.9,676,98.8
15077,Santa Comba,1507704,2019,52.1,9.5,33.6,3.1,16.7,694,98.6
15077,Santa Comba,1507704,2018,51.5,9.7,32.8,3.1,16.7,711,98.3
15077,Santa Comba,1507704,2017,51.1,9.8,32.6,3.1,16.7,711,98.2
15077,Santa Comba,1507704,2016,51.3,10.2,32.8,3.1,18.9,719,99.2
15077,Santa Comba,1507704,2015,50.4,11.2,31.4,3.2,18.6,738,99.1
15078,Santiago de Compostela,1507801,2022,45.3,15.6,22.6,2.5,30.2,8832,94.9
15078,Santiago de Compostela,1507801,2021,45.3,15.9,22.4,2.5,30.3,8818,94.9
15078,Santiago de Compostela,1507801,2020,44.9,16.3,21.9,2.6,29.1,8766,95.2
15078,Santiago de Compostela,1507801,2019,44.5,16.5,21.2,2.6,28.1,8798,95.1
15078,Santiago de Compostela,1507801,2018,44,16.7,20.4,2.7,26.3,8787,95.3
15078,Santiago de Compostela,1507801,2017,43.9,16.8,20.1,2.7,26.1,8657,95.7
15078,Santiago de Compostela,1507801,2016,43.8,16.5,20,2.7,25.9,8594,95.7
15078,Santiago de Compostela,1507801,2015,43.4,16.7,19.7,2.7,25.6,8564,95.5
15078,Santiago de Compostela,1507802,2022,46.4,14.3,24.6,2.4,30.8,15313,93.8
15078,Santiago de Compostela,1507802,2021,46.5,14.4,24.3,2.5,30.3,15287,94.5
15078,Santiago de Compostela,1507802,2020,46.1,14.6,23.7,2.5,29.3,15455,94.7
15078,Santiago de Compostela,1507802,2019,45.9,14.6,23.4,2.5,28.7,15507,95.1
15078,Santiago de Compostela,1507802,2018,45.6,14.6,22.9,2.5,28.3,15420,95.6
15078,Santiago de Compostela,1507802,2017,45.2,14.7,22.4,2.6,28,15389,96.1
15078,Santiago de Compostela,1507802,2016,44.9,14.8,21.7,2.6,27.2,15457,96.3
