mun_code,mun_name,year,net_income_pc,net_income_hh,net_income_equiv,median_income_equiv,gross_income_pc,gross_income_hh
40176,Samboal,2018,10876,23791,15534,14350,12252,26800
40176,Samboal,2017,10778,24356,15481,14350,12146,27449
40176,Samboal,2016,10253,22899,14757,13650,11506,25696
40176,Samboal,2015,9520,21105,13723,12250,10673,23661
40177,San Cristóbal de Cuéllar,2022,13892,29328,19362,17850,16131,34054
40177,San Cristóbal de Cuéllar,2021,12733,27286,17549,15750,14678,31452
40177,San Cristóbal de Cuéllar,2020,12530,24680,17023,15750,14074,27721
40177,San Cristóbal de Cuéllar,2019,12179,25280,16726,15750,13592,28214
40177,San Cristóbal de Cuéllar,2018,10826,23509,15087,14350,12065,26198
40177,San Cristóbal de Cuéllar,2017,10675,23052,14815,14350,11910,25720
40177,San Cristóbal de Cuéllar,2016,10742,22678,14737,12950,11928,25182
40177,San Cristóbal de Cuéllar,2015,10475,23458,14733,13650,11664,26121
40178,San Cristóbal de la Vega,2022,14524,30053,NA,NA,17002,35180
40178,San Cristóbal de la Vega,2021,14786,28803,NA,NA,17469,34031
40178,San Cristóbal de la Vega,2020,13993,27149,NA,NA,16285,31594
40178,San Cristóbal de la Vega,2019,NA,NA,NA,NA,NA,NA
40178,San Cristóbal de la Vega,2018,9679,22217,13269,12250,10701,24563
40178,San Cristóbal de la Vega,2017,8688,21012,12277,11550,9851,23827
40178,San Cristóbal de la Vega,2016,8300,19250,11486,11550,9083,21065
40178,San Cristóbal de la Vega,2015,7545,18139,10800,10850,8153,19603
40179,Sanchonuño,2022,12628,33909,18946,17150,14705,39486
40179,Sanchonuño,2021,12374,33409,18510,16450,14403,38887
40179,Sanchonuño,2020,11460,30571,17337,15050,13342,35591
40179,Sanchonuño,2019,11467,30369,17292,15750,13139,34799
40179,Sanchonuño,2018,10938,29106,16508,14350,12501,33266
40179,Sanchonuño,2017,10482,27851,15808,14350,12036,31982
40179,Sanchonuño,2016,9745,25830,14786,12950,11240,29792
40179,Sanchonuño,2015,9690,25858,14577,12950,11037,29454
40180,Sangarcía,2022,15883,34414,22335,16450,19026,41223
40180,Sangarcía,2021,14256,30434,19927,17150,16879,36032
40180,Sangarcía,2020,13644,28859,18960,16450,16008,33858
40180,Sangarcía,2019,13076,28604,18425,15400,15330,33535
40180,Sangarcía,2018,12536,27615,17995,15750,14641,32252
40180,Sangarcía,2017,12225,26794,17642,14350,14273,31283
40180,Sangarcía,2016,10962,24664,16114,14350,12675,28518
40180,Sangarcía,2015,10551,24117,15179,13650,12241,27980
40181,Real Sitio de San Ildefonso,2022,14837,34806,21655,19950,17998,42223
40181,Real Sitio de San Ildefonso,2021,14035,33691,20611,18550,16874,40508
40181,Real Sitio de San Ildefonso,2020,13362,32410,19655,17850,16024,38866
40181,Real Sitio de San Ildefonso,2019,13233,32824,19619,17850,15767,39107
40181,Real Sitio de San Ildefonso,2018,12760,31661,18842,17150,15165,37628
40181,Real Sitio de San Ildefonso,2017,12356,30704,18274,16450,14683,36488
40181,Real Sitio de San Ildefonso,2016,11805,29496,17435,15750,13951,34857
40181,Real Sitio de San Ildefonso,2015,11368,28937,16927,15750,13418,34153
40182,San Martín y Mudrián,2022,12923,29980,18520,17850,14942,34666
40182,San Martín y Mudrián,2021,12475,30538,17957,17150,14439,35345
40182,San Martín y Mudrián,2020,12487,30775,18284,15750,14827,36544
40182,San Martín y Mudrián,2019,12178,30383,17997,16450,14300,35677
40182,San Martín y Mudrián,2018,11234,27361,16377,15050,12710,30956
40182,San Martín y Mudrián,2017,10706,26158,15709,14350,12204,29818
40182,San Martín y Mudrián,2016,10940,26521,15934,13650,12916,31311
40182,San Martín y Mudrián,2015,12147,29152,17489,14350,14154,33971
40183,San Miguel de Bernuy,2022,13487,31392,19846,17150,16062,37386
40183,San Miguel de Bernuy,2021,14001,33093,20725,18550,16670,39401
40183,San Miguel de Bernuy,2020,12468,30058,18446,17850,14457,34851
40183,San Miguel de Bernuy,2019,12016,32043,18351,17500,13863,36968
40183,San Miguel de Bernuy,2018,11160,27700,16480,17150,12666,31439
40183,San Miguel de Bernuy,2017,10121,24400,14780,14350,11585,27927
40183,San Miguel de Bernuy,2016,10626,24733,15366,13650,12042,28030
40183,San Miguel de Bernuy,2015,9918,23516,14212,14350,11152,26441
40184,San Pedro de Gaíllos,2022,13575,28659,19174,17850,15587,32906
40184,San Pedro de Gaíllos,2021,13231,27033,18525,16450,15079,30809
40184,San Pedro de Gaíllos,2020,12074,25048,16758,15050,13520,28049
40184,San Pedro de Gaíllos,2019,11522,23304,15904,15050,12715,25718
40184,San Pedro de Gaíllos,2018,10930,23236,15383,13650,12144,25817
40184,San Pedro de Gaíllos,2017,10463,22366,14744,14350,11620,24840
40184,San Pedro de Gaíllos,2016,9876,21420,14096,12600,11021,23905
40184,San Pedro de Gaíllos,2015,9549,20490,13576,12950,10560,22660
40185,Santa María la Real de Nieva,2022,14614,31157,20382,17850,17589,37501
40185,Santa María la Real de Nieva,2021,13806,29271,19027,16450,16310,34581
40185,Santa María la Real de Nieva,2020,13081,27897,18168,15750,15301,32632
40185,Santa María la Real de Nieva,2019,12437,27287,17386,15750,14490,31793
40185,Santa María la Real de Nieva,2018,12072,26120,16791,15050,13969,30225
40185,Santa María la Real de Nieva,2017,11672,25334,16278,14350,13490,29279
40185,Santa María la Real de Nieva,2016,11193,24159,15550,14350,12875,27789
40185,Santa María la Real de Nieva,2015,11461,24330,15990,13650,13115,27842
40186,Santa Marta del Cerro,2022,15697,29618,NA,NA,18785,35445
40186,Santa Marta del Cerro,2021,14786,28803,NA,NA,17469,34031
40186,Santa Marta del Cerro,2020,13993,27149,NA,NA,16285,31594
40186,Santa Marta del Cerro,2019,NA,NA,NA,NA,NA,NA
40186,Santa Marta del Cerro,2018,NA,NA,NA,NA,NA,NA
40186,Santa Marta del Cerro,2017,NA,NA,NA,NA,NA,NA
40186,Santa Marta del Cerro,2016,NA,NA,NA,NA,NA,NA
40186,Santa Marta del Cerro,2015,NA,NA,NA,NA,NA,NA
40188,Santiuste de Pedraza,2022,15697,29618,NA,NA,18785,35445
40188,Santiuste de Pedraza,2021,14786,28803,NA,NA,17469,34031
40188,Santiuste de Pedraza,2020,13993,27149,NA,NA,16285,31594
40188,Santiuste de Pedraza,2019,NA,NA,NA,NA,NA,NA
40188,Santiuste de Pedraza,2018,NA,NA,NA,NA,NA,NA
40188,Santiuste de Pedraza,2017,NA,NA,NA,NA,NA,NA
40188,Santiuste de Pedraza,2016,NA,NA,NA,NA,NA,NA
40188,Santiuste de Pedraza,2015,12556,21555,16052,13650,14418,24752
40189,Santiuste de San Juan Bautista,2022,13449,28620,18709,15750,15606,33210
40189,Santiuste de San Juan Bautista,2021,12696,26698,17584,15050,14894,31318
40189,Santiuste de San Juan Bautista,2020,12353,26572,17544,13650,14375,30920
40189,Santiuste de San Juan Bautista,2019,12681,27570,18122,13650,14825,32232
40189,Santiuste de San Juan Bautista,2018,11547,25534,16542,13650,13277,29360
40189,Santiuste de San Juan Bautista,2017,10467,23278,15033,12950,12045,26788
40189,Santiuste de San Juan Bautista,2016,10556,24159,15575,12250,12686,29031
40189,Santiuste de San Juan Bautista,2015,9994,22623,14188,12250,11420,25851
40190,Santo Domingo de Pirón,2022,15697,29618,NA,NA,18785,35445
40190,Santo Domingo de Pirón,2021,14786,28803,NA,NA,17469,34031
40190,Santo Domingo de Pirón,2020,13993,27149,NA,NA,16285,31594
40190,Santo Domingo de Pirón,2019,NA,NA,NA,NA,NA,NA
40190,Santo Domingo de Pirón,2018,NA,NA,NA,NA,NA,NA
40190,Santo Domingo de Pirón,2017,NA,NA,NA,NA,NA,NA
40190,Santo Domingo de Pirón,2016,NA,NA,NA,NA,NA,NA
40190,Santo Domingo de Pirón,2015,NA,NA,NA,NA,NA,NA
40191,Santo Tomé del Puerto,2022,13344,25941,18053,16450,15336,29814
40191,Santo Tomé del Puerto,2021,10669,20660,16196,15750,14130,27362
40191,Santo Tomé del Puerto,2020,11102,23016,15524,15050,12566,26052
40191,Santo Tomé del Puerto,2019,11500,22721,15328,13650,13070,25823
40191,Santo Tomé del Puerto,2018,10513,21282,14279,12950,11988,24268
40191,Santo Tomé del Puerto,2017,9808,20669,13277,12250,11239,23686
40191,Santo Tomé del Puerto,2016,9628,20058,12958,12250,10953,22819
40191,Santo Tomé del Puerto,2015,9402,19418,12801,11550,10645,21985
40192,Sauquillo de Cabezas,2022,13590,28180,18705,16450,15539,32220
40192,Sauquillo de Cabezas,2021,12629,25630,17201,15400,14108,28632
40192,Sauquillo de Cabezas,2020,11673,23181,15566,14350,12949,25715
40192,Sauquillo de Cabezas,2019,11577,24146,15716,15050,12855,26811
40192,Sauquillo de Cabezas,2018,11470,23896,15713,14700,12784,26632
40192,Sauquillo de Cabezas,2017,11836,24303,16064,14350,13127,26954
40192,Sauquillo de Cabezas,2016,10678,22425,15046,12950,11857,24900
40192,Sauquillo de Cabezas,2015,10419,23538,14568,12950,11635,26286
40193,Sebúlcor,2022,11929,30569,17728,15750,14300,36644
40193,Sebúlcor,2021,12500,31373,18918,18550,14744,37006
40193,Sebúlcor,2020,11079,26861,16769,15050,12831,31110
40193,Sebúlcor,2019,10159,24710,15061,13650,11591,28194
40193,Sebúlcor,2018,9352,23645,13935,13650,10597,26792
40193,Sebúlcor,2017,9390,23156,13708,12950,10584,26100
40193,Sebúlcor,2016,8485,21502,12783,12950,9601,24328
40193,Sebúlcor,2015,8307,21228,12478,11550,9310,23792
40194,Segovia,2022,14748,35508,21464,19250,17853,42983
40194,Segovia,2021,14102,34272,20625,18550,16967,41235
40194,Segovia,2020,13441,33086,19687,17150,16047,39503
40194,Segovia,2019,13293,33079,19544,17150,15842,39420
40194,Segovia,2018,12777,31807,18826,16450,15212,37869
40194,Segovia,2017,12252,30781,18081,15750,14530,36505
40194,Segovia,2016,11938,30203,17629,15750,14140,35772
40194,Segovia,2015,11661,29711,17262,15050,13821,35212
40195,Sepúlveda,2022,13600,30663,19607,16450,16283,36710
40195,Sepúlveda,2021,13388,30048,19161,16450,15904,35693
40195,Sepúlveda,2020,12437,27841,17721,15050,14635,32761
40195,Sepúlveda,2019,12100,27112,17272,14700,14028,31433
40195,Sepúlveda,2018,11695,26514,16851,14350,13592,30815
40195,Sepúlveda,2017,11179,25590,16121,14350,12937,29614
40195,Sepúlveda,2016,10604,24342,15286,12950,12272,28172
40195,Sepúlveda,2015,10243,23985,14812,12250,11745,27504
40196,Sequera de Fresno,2022,15020,29641,NA,NA,17813,35153
40196,Sequera de Fresno,2021,14786,28803,NA,NA,17469,34031
40196,Sequera de Fresno,2020,13993,27149,NA,NA,16285,31594
40196,Sequera de Fresno,2019,NA,NA,NA,NA,NA,NA
40196,Sequera de Fresno,2018,NA,NA,NA,NA,NA,NA
40196,Sequera de Fresno,2017,NA,NA,NA,NA,NA,NA
40196,Sequera de Fresno,2016,NA,NA,NA,NA,NA,NA
40196,Sequera de Fresno,2015,NA,NA,NA,NA,NA,NA
40198,Sotillo,2022,15020,29641,NA,NA,17813,35153
40198,Sotillo,2021,14786,28803,NA,NA,17469,34031
40198,Sotillo,2020,13993,27149,NA,NA,16285,31594
40198,Sotillo,2019,NA,NA,NA,NA,NA,NA
40198,Sotillo,2018,NA,NA,NA,NA,NA,NA
40198,Sotillo,2017,NA,NA,NA,NA,NA,NA
40198,Sotillo,2016,NA,NA,NA,NA,NA,NA
40198,Sotillo,2015,NA,NA,NA,NA,NA,NA
40199,Sotosalbos,2022,18402,41404,26901,23450,23743,53422
40199,Sotosalbos,2021,17271,38054,24545,21350,21730,47879
40199,Sotosalbos,2020,15939,35450,22658,18550,20081,44663
40199,Sotosalbos,2019,15631,35638,22936,21350,19058,43452
40199,Sotosalbos,2018,13834,32372,20877,19250,16545,38716
40199,Sotosalbos,2017,14879,34506,23429,19250,18271,42372
40199,Sotosalbos,2016,15445,36248,22992,19250,19188,45034
40199,Sotosalbos,2015,15054,36253,22424,17850,18651,44914
40200,Tabanera la Luenga,2022,14524,30053,NA,NA,17002,35180
40200,Tabanera la Luenga,2021,14786,28803,NA,NA,17469,34031
40200,Tabanera la Luenga,2020,13993,27149,NA,NA,16285,31594
40200,Tabanera la Luenga,2019,NA,NA,NA,NA,NA,NA
40200,Tabanera la Luenga,2018,NA,NA,NA,NA,NA,NA
40200,Tabanera la Luenga,2017,NA,NA,NA,NA,NA,NA
40200,Tabanera la Luenga,2016,NA,NA,NA,NA,NA,NA
40200,Tabanera la Luenga,2015,NA,NA,NA,NA,NA,NA
40201,Tolocirio,2022,14524,30053,NA,NA,17002,35180
40201,Tolocirio,2021,14786,28803,NA,NA,17469,34031
40201,Tolocirio,2020,13993,27149,NA,NA,16285,31594
40201,Tolocirio,2019,NA,NA,NA,NA,NA,NA
40201,Tolocirio,2018,NA,NA,NA,NA,NA,NA
40201,Tolocirio,2017,NA,NA,NA,NA,NA,NA
40201,Tolocirio,2016,NA,NA,NA,NA,NA,NA
40201,Tolocirio,2015,NA,NA,NA,NA,NA,NA
40202,Torreadrada,2022,15020,29641,NA,NA,17813,35153
40202,Torreadrada,2021,14786,28803,NA,NA,17469,34031
40202,Torreadrada,2020,13993,27149,NA,NA,16285,31594
40202,Torreadrada,2019,NA,NA,NA,NA,NA,NA
40202,Torreadrada,2018,NA,NA,NA,NA,NA,NA
40202,Torreadrada,2017,NA,NA,NA,NA,NA,NA
40202,Torreadrada,2016,NA,NA,NA,NA,NA,NA
40202,Torreadrada,2015,NA,NA,NA,NA,NA,NA
40203,Torrecaballeros,2022,15618,36152,22616,20650,19176,44386
40203,Torrecaballeros,2021,14591,33988,21096,19250,17750,41347
40203,Torrecaballeros,2020,13887,32229,19987,17850,16810,39013
40203,Torrecaballeros,2019,13346,31499,19478,17150,16263,38385
40203,Torrecaballeros,2018,12842,30725,18667,16450,15462,36991
40203,Torrecaballeros,2017,12125,29141,17916,15750,14542,34949
40203,Torrecaballeros,2016,11522,28495,17189,15050,13806,34143
40203,Torrecaballeros,2015,11504,28539,17258,15050,13848,34354
40204,Torrecilla del Pinar,2022,13551,27101,18357,16100,15561,31122
40204,Torrecilla del Pinar,2021,13324,26500,18233,16450,15544,30916
40204,Torrecilla del Pinar,2020,12230,23335,16416,15050,13916,26552
40204,Torrecilla del Pinar,2019,12028,23919,16414,13650,13736,27315
40204,Torrecilla del Pinar,2018,11232,23069,15754,13650,12729,26143
40204,Torrecilla del Pinar,2017,11026,21483,15164,12950,12439,24236
40204,Torrecilla del Pinar,2016,10969,20755,15102,12950,12416,23493
40204,Torrecilla del Pinar,2015,9939,19162,13906,11550,11123,21444
40205,Torreiglesias,2022,14316,27311,19422,17850,16803,32056
40205,Torreiglesias,2021,13424,26444,18137,17150,15510,30553
40205,Torreiglesias,2020,12944,25888,17375,16100,14828,29657
40205,Torreiglesias,2019,13315,25428,18154,16450,15212,29051
40205,Torreiglesias,2018,12981,24206,17192,15750,14753,27509
40205,Torreiglesias,2017,12584,23514,16636,14350,14564,27215
40205,Torreiglesias,2016,11534,23229,15588,13650,13280,26744
40205,Torreiglesias,2015,11674,22713,15504,13650,13252,25783
40206,Torre Val de San Pedro,2022,14840,27917,20341,18550,17807,33498
40206,Torre Val de San Pedro,2021,14813,27227,20380,18550,17562,32280
40206,Torre Val de San Pedro,2020,13888,25286,18689,17150,16380,29824
40206,Torre Val de San Pedro,2019,13446,25562,18350,16450,15651,29752
40206,Torre Val de San Pedro,2018,13077,24554,17384,16450,15522,29144
40206,Torre Val de San Pedro,2017,12811,23465,17051,16450,15195,27833
40206,Torre Val de San Pedro,2016,12565,23372,17030,15750,14662,27272
40206,Torre Val de San Pedro,2015,11521,20826,15872,15050,13735,24828
40207,Trescasas,2022,16220,44687,25118,23450,20143,55495
40207,Trescasas,2021,15253,42600,23776,22050,18765,52407
40207,Trescasas,2020,14512,41016,22710,21350,17735,50124
40207,Trescasas,2019,14225,40246,22277,20650,17342,49067
40207,Trescasas,2018,13391,39064,21185,19950,16362,47730
40207,Trescasas,2017,12612,36788,19927,18550,15278,44564
40207,Trescasas,2016,12344,36110,19460,18550,14876,43520
40207,Trescasas,2015,11946,34863,18774,18550,14392,41999
40208,Turégano,2022,13275,31092,18945,17150,15795,36995
40208,Turégano,2021,12556,28733,17928,16450,14817,33907
40208,Turégano,2020,11754,27502,16855,15050,13819,32333
40208,Turégano,2019,11297,27606,16350,14350,13110,32036
40208,Turégano,2018,10676,26539,15413,13650,12364,30736
40208,Turégano,2017,10498,25952,15268,13650,12209,30181
40208,Turégano,2016,9862,25088,14606,12250,11385,28963
40208,Turégano,2015,9246,23793,13791,12250,10653,27413
40210,Urueñas,2022,16347,32694,21948,21350,19912,39824
40210,Urueñas,2021,16015,32031,21146,19600,18985,37970
40210,Urueñas,2020,13993,27149,NA,NA,16285,31594
40210,Urueñas,2019,NA,NA,NA,NA,NA,NA
40210,Urueñas,2018,NA,NA,NA,NA,NA,NA
40210,Urueñas,2017,NA,NA,NA,NA,NA,NA
40210,Urueñas,2016,NA,NA,NA,NA,NA,NA
40210,Urueñas,2015,NA,NA,NA,NA,NA,NA
40211,Valdeprados,2022,15697,29618,NA,NA,18785,35445
40211,Valdeprados,2021,14786,28803,NA,NA,17469,34031
40211,Valdeprados,2020,13993,27149,NA,NA,16285,31594
40211,Valdeprados,2019,NA,NA,NA,NA,NA,NA
40211,Valdeprados,2018,NA,NA,NA,NA,NA,NA
40211,Valdeprados,2017,NA,NA,NA,NA,NA,NA
40211,Valdeprados,2016,NA,NA,NA,NA,NA,NA
40211,Valdeprados,2015,NA,NA,NA,NA,NA,NA
40212,Valdevacas de Montejo,2022,15020,29641,NA,NA,17813,35153
40212,Valdevacas de Montejo,2021,14786,28803,NA,NA,17469,34031
40212,Valdevacas de Montejo,2020,13993,27149,NA,NA,16285,31594
40212,Valdevacas de Montejo,2019,NA,NA,NA,NA,NA,NA
40212,Valdevacas de Montejo,2018,NA,NA,NA,NA,NA,NA
40212,Valdevacas de Montejo,2017,NA,NA,NA,NA,NA,NA
40212,Valdevacas de Montejo,2016,NA,NA,NA,NA,NA,NA
40212,Valdevacas de Montejo,2015,NA,NA,NA,NA,NA,NA
40213,Valdevacas y Guijar,2022,15697,29618,NA,NA,18785,35445
40213,Valdevacas y Guijar,2021,14786,28803,NA,NA,17469,34031
40213,Valdevacas y Guijar,2020,13993,27149,NA,NA,16285,31594
40213,Valdevacas y Guijar,2019,NA,NA,NA,NA,NA,NA
40213,Valdevacas y Guijar,2018,NA,NA,NA,NA,NA,NA
40213,Valdevacas y Guijar,2017,NA,NA,NA,NA,NA,NA
40213,Valdevacas y Guijar,2016,NA,NA,NA,NA,NA,NA
40213,Valdevacas y Guijar,2015,NA,NA,NA,NA,NA,NA
40214,Valseca,2022,14916,32105,20542,18550,17453,37565
40214,Valseca,2021,14271,31060,19846,18550,16625,36184
40214,Valseca,2020,13531,29533,18839,17150,15738,34352
40214,Valseca,2019,13768,29851,19087,17850,15880,34431
40214,Valseca,2018,11929,26471,16893,15750,13536,30038
40214,Valseca,2017,11469,25831,16136,15050,13032,29353
40214,Valseca,2016,11714,26822,16504,14350,13458,30815
40214,Valseca,2015,11213,26617,15997,14350,12880,30575
40215,Valtiendas,2022,15020,29641,NA,NA,17813,35153
40215,Valtiendas,2021,14786,28803,NA,NA,17469,34031
40215,Valtiendas,2020,13993,27149,NA,NA,16285,31594
40215,Valtiendas,2019,NA,NA,NA,NA,NA,NA
40215,Valtiendas,2018,NA,NA,NA,NA,NA,NA
40215,Valtiendas,2017,NA,NA,NA,NA,NA,NA
40215,Valtiendas,2016,NA,NA,NA,NA,NA,NA
40215,Valtiendas,2015,NA,NA,NA,NA,NA,NA
40216,Valverde del Majano,2022,13408,34413,20189,19250,16096,41312
40216,Valverde del Majano,2021,12814,32344,19224,17850,15274,38554
40216,Valverde del Majano,2020,12337,30495,18445,17850,14838,36677
40216,Valverde del Majano,2019,12042,30632,18081,17150,14087,35833
40216,Valverde del Majano,2018,11589,29437,17521,16450,13514,34328
40216,Valverde del Majano,2017,11346,28817,17077,15750,13256,33669
40216,Valverde del Majano,2016,11159,28204,16744,15050,12967,32774
40216,Valverde del Majano,2015,10927,27645,16312,14350,12657,32021
40218,Valle de Tabladillo,2022,15020,29641,NA,NA,17813,35153
40218,Valle de Tabladillo,2021,14786,28803,NA,NA,17469,34031
40218,Valle de Tabladillo,2020,13993,27149,NA,NA,16285,31594
40218,Valle de Tabladillo,2019,NA,NA,NA,NA,NA,NA
40218,Valle de Tabladillo,2018,NA,NA,NA,NA,NA,NA
40218,Valle de Tabladillo,2017,NA,NA,NA,NA,NA,NA
40218,Valle de Tabladillo,2016,NA,NA,NA,NA,NA,NA
40218,Valle de Tabladillo,2015,NA,NA,NA,NA,NA,NA
40219,Vallelado,2022,12318,31771,18080,17150,14573,37589
40219,Vallelado,2021,11772,30876,17351,15750,13715,35972
40219,Vallelado,2020,11174,28986,16651,15050,12977,33666
40219,Vallelado,2019,11526,29061,17002,15050,13349,33657
40219,Vallelado,2018,10640,26141,15646,13650,12335,30304
40219,Vallelado,2017,9891,24411,14551,12950,11363,28046
40219,Vallelado,2016,9754,24021,14309,12950,11184,27542
40219,Vallelado,2015,9218,22848,13754,12250,10516,26067
40220,Valleruela de Pedraza,2022,15697,29618,NA,NA,18785,35445
40220,Valleruela de Pedraza,2021,14786,28803,NA,NA,17469,34031
40220,Valleruela de Pedraza,2020,13993,27149,NA,NA,16285,31594
40220,Valleruela de Pedraza,2019,NA,NA,NA,NA,NA,NA
40220,Valleruela de Pedraza,2018,NA,NA,NA,NA,NA,NA
40220,Valleruela de Pedraza,2017,NA,NA,NA,NA,NA,NA
40220,Valleruela de Pedraza,2016,NA,NA,NA,NA,NA,NA
40220,Valleruela de Pedraza,2015,NA,NA,NA,NA,NA,NA
40221,Valleruela de Sepúlveda,2022,15697,29618,NA,NA,18785,35445
40221,Valleruela de Sepúlveda,2021,14786,28803,NA,NA,17469,34031
40221,Valleruela de Sepúlveda,2020,13993,27149,NA,NA,16285,31594
40221,Valleruela de Sepúlveda,2019,NA,NA,NA,NA,NA,NA
40221,Valleruela de Sepúlveda,2018,NA,NA,NA,NA,NA,NA
40221,Valleruela de Sepúlveda,2017,NA,NA,NA,NA,NA,NA
40221,Valleruela de Sepúlveda,2016,NA,NA,NA,NA,NA,NA
40221,Valleruela de Sepúlveda,2015,NA,NA,NA,NA,NA,NA
40222,Veganzones,2022,13557,30253,18707,16450,15892,35463
40222,Veganzones,2021,13147,29930,18493,15050,15231,34675
40222,Veganzones,2020,12265,27596,16974,14350,14402,32405
40222,Veganzones,2019,11710,27197,16569,14350,13606,31602
40222,Veganzones,2018,10895,25499,15317,12250,12664,29640
40222,Veganzones,2017,10764,26174,15423,12250,12448,30269
40222,Veganzones,2016,9801,23729,14222,11550,11108,26892
40222,Veganzones,2015,9135,22288,13172,10850,10314,25166
40223,Vegas de Matute,2022,15476,28792,20764,18550,18848,35066
40223,Vegas de Matute,2021,15460,30171,21095,18550,18879,36844
40223,Vegas de Matute,2020,13141,26973,18182,16450,15684,32194
40223,Vegas de Matute,2019,12869,25217,17504,16450,15003,29397
40223,Vegas de Matute,2018,12583,23681,16954,15050,14786,27826
40223,Vegas de Matute,2017,12252,23850,16411,13650,14158,27559
40223,Vegas de Matute,2016,11156,22312,15160,11550,12866,25731
40223,Vegas de Matute,2015,10435,21508,14687,11550,12227,25202
40224,Ventosilla y Tejadilla,2022,15697,29618,NA,NA,18785,35445
40224,Ventosilla y Tejadilla,2021,14786,28803,NA,NA,17469,34031
40224,Ventosilla y Tejadilla,2020,13993,27149,NA,NA,16285,31594
40224,Ventosilla y Tejadilla,2019,NA,NA,NA,NA,NA,NA
40224,Ventosilla y Tejadilla,2018,NA,NA,NA,NA,NA,NA
40224,Ventosilla y Tejadilla,2017,NA,NA,NA,NA,NA,NA
