mun_code,mun_name,year,gini,p80p20
23034,Fuensanta de Martos,2019,28.4,2.4
23034,Fuensanta de Martos,2018,28.2,2.3
23034,Fuensanta de Martos,2017,27.6,2.3
23034,Fuensanta de Martos,2016,28.5,2.4
23034,Fuensanta de Martos,2015,30,2.4
23035,Fuerte del Rey,2022,28.5,2.1
23035,Fuerte del Rey,2021,29.4,2.3
23035,Fuerte del Rey,2020,31.2,2.3
23035,Fuerte del Rey,2019,29.5,2.2
23035,Fuerte del Rey,2018,29.5,2.2
23035,Fuerte del Rey,2017,29.4,2.3
23035,Fuerte del Rey,2016,32,2.5
23035,Fuerte del Rey,2015,31.8,2.6
23037,Génave,2022,28.5,2.3
23037,Génave,2021,26.1,2.1
23037,Génave,2020,27.9,2.5
23037,Génave,2019,27.9,2.1
23037,Génave,2018,29.9,2.3
23037,Génave,2017,27.3,2
23037,Génave,2016,27.4,2.2
23037,Génave,2015,29.5,2.3
23038,"Guardia de Jaén, La",2022,29.6,2.5
23038,"Guardia de Jaén, La",2021,30,2.6
23038,"Guardia de Jaén, La",2020,31.6,2.8
23038,"Guardia de Jaén, La",2019,31.1,2.7
23038,"Guardia de Jaén, La",2018,32,2.8
23038,"Guardia de Jaén, La",2017,32.9,2.9
23038,"Guardia de Jaén, La",2016,33.5,2.8
23038,"Guardia de Jaén, La",2015,34.1,3
23039,Guarromán,2022,26.5,2.3
23039,Guarromán,2021,27,2.3
23039,Guarromán,2020,28.6,2.5
23039,Guarromán,2019,28.4,2.5
23039,Guarromán,2018,30.1,2.5
23039,Guarromán,2017,30.6,2.9
23039,Guarromán,2016,32.8,3.2
23039,Guarromán,2015,33.5,3
23040,Lahiguera,2022,25.8,2.2
23040,Lahiguera,2021,23.9,2
23040,Lahiguera,2020,26.7,2.2
23040,Lahiguera,2019,25.8,2
23040,Lahiguera,2018,26.2,2.1
23040,Lahiguera,2017,26.9,2
23040,Lahiguera,2016,27.5,2.3
23040,Lahiguera,2015,27.5,2.4
23041,Higuera de Calatrava,2022,25.3,2.1
23041,Higuera de Calatrava,2021,23.8,1.9
23041,Higuera de Calatrava,2020,26.8,2.3
23041,Higuera de Calatrava,2019,24,2.4
23041,Higuera de Calatrava,2018,24.8,2.3
23041,Higuera de Calatrava,2017,25.8,2.2
23041,Higuera de Calatrava,2016,25.9,2.1
23041,Higuera de Calatrava,2015,27,2.3
23042,Hinojares,2022,31.1,2.6
23042,Hinojares,2021,31.4,2.9
23042,Hinojares,2020,30.6,2.5
23042,Hinojares,2019,30.2,2.4
23042,Hinojares,2018,31,2.7
23042,Hinojares,2017,30.8,2.6
23042,Hinojares,2016,34.9,3.1
23042,Hinojares,2015,32.9,2.5
23043,Hornos,2022,32.3,2.6
23043,Hornos,2021,32.9,2.8
23043,Hornos,2020,34.9,2.8
23043,Hornos,2019,33.7,2.8
23043,Hornos,2018,34.8,2.9
23043,Hornos,2017,33.1,2.8
23043,Hornos,2016,35.3,3.1
23043,Hornos,2015,35.6,2.9
23044,Huelma,2022,29.1,2.5
23044,Huelma,2021,28.5,2.4
23044,Huelma,2020,30.5,2.5
23044,Huelma,2019,29.5,2.4
23044,Huelma,2018,29.3,2.4
23044,Huelma,2017,29.4,2.3
23044,Huelma,2016,30.8,2.7
23044,Huelma,2015,30.3,2.6
23045,Huesa,2022,29.2,2.5
23045,Huesa,2021,26.6,2.3
23045,Huesa,2020,27.5,2.3
23045,Huesa,2019,27.6,2.4
23045,Huesa,2018,25.4,2.3
23045,Huesa,2017,25.7,2.2
23045,Huesa,2016,25.8,2.3
23045,Huesa,2015,26.8,2.3
23046,Ibros,2022,25.9,2.3
23046,Ibros,2021,25.7,2.1
23046,Ibros,2020,26.4,2.2
23046,Ibros,2019,25.3,2.1
23046,Ibros,2018,26.1,2.3
23046,Ibros,2017,26.5,2.2
23046,Ibros,2016,29,2.4
23046,Ibros,2015,29.5,2.6
23047,"Iruela, La",2022,27.2,2.2
23047,"Iruela, La",2021,26,2.1
23047,"Iruela, La",2020,26.7,2.2
23047,"Iruela, La",2019,25.8,2
23047,"Iruela, La",2018,26,2.1
23047,"Iruela, La",2017,26.4,2.3
23047,"Iruela, La",2016,27.6,2.3
23047,"Iruela, La",2015,27.3,2.2
23048,Iznatoraf,2022,29.2,2.6
23048,Iznatoraf,2021,25.7,2.1
23048,Iznatoraf,2020,29.1,2.7
23048,Iznatoraf,2019,29.9,3
23048,Iznatoraf,2018,30.3,2.9
23048,Iznatoraf,2017,27,2
23048,Iznatoraf,2016,27.6,2.4
23048,Iznatoraf,2015,27.4,2.6
23049,Jabalquinto,2022,22.5,1.9
23049,Jabalquinto,2021,24,2
23049,Jabalquinto,2020,25.3,2
23049,Jabalquinto,2019,23.3,2
23049,Jabalquinto,2018,24,2.1
23049,Jabalquinto,2017,24.8,2.1
23049,Jabalquinto,2016,27,2.3
23049,Jabalquinto,2015,26.6,2.2
23050,Jaén,2022,31,2.6
23050,Jaén,2021,31,2.7
23050,Jaén,2020,32,2.8
23050,Jaén,2019,31.5,2.8
23050,Jaén,2018,32.4,2.9
23050,Jaén,2017,32.8,2.8
23050,Jaén,2016,33.7,3
23050,Jaén,2015,33.7,2.9
23051,Jamilena,2022,26.5,2.2
23051,Jamilena,2021,26.5,2.1
23051,Jamilena,2020,27.8,2.2
23051,Jamilena,2019,26.1,2.1
23051,Jamilena,2018,27,2.2
23051,Jamilena,2017,27.3,2.1
23051,Jamilena,2016,28.5,2.4
23051,Jamilena,2015,29.1,2.5
23052,Jimena,2022,25.7,2.3
23052,Jimena,2021,25.1,2.1
23052,Jimena,2020,26.8,2.2
23052,Jimena,2019,25.8,2.2
23052,Jimena,2018,26.6,2.2
23052,Jimena,2017,26.3,2
23052,Jimena,2016,26.6,2.3
23052,Jimena,2015,27,2.1
23053,Jódar,2022,24.3,2
23053,Jódar,2021,24.7,2
23053,Jódar,2020,25.2,2
23053,Jódar,2019,25,2
23053,Jódar,2018,25.8,2.1
23053,Jódar,2017,26.7,2.2
23053,Jódar,2016,28.2,2.1
23053,Jódar,2015,29,2.3
23054,Larva,2022,23.9,2
23054,Larva,2021,22.6,1.9
23054,Larva,2020,23.4,2.2
23054,Larva,2019,24.5,2.1
23054,Larva,2018,22.3,2.1
23054,Larva,2017,22.7,2.2
23054,Larva,2016,26.2,2.1
23054,Larva,2015,24.8,2.2
23055,Linares,2022,30.6,2.6
23055,Linares,2021,31.1,2.7
23055,Linares,2020,31.8,2.7
23055,Linares,2019,31.6,2.7
23055,Linares,2018,32.6,2.8
23055,Linares,2017,32.9,2.7
23055,Linares,2016,33.6,3
23055,Linares,2015,33.9,2.9
23056,Lopera,2022,25.4,2.2
23056,Lopera,2021,24.3,2
23056,Lopera,2020,26.4,2.1
23056,Lopera,2019,24.9,2
23056,Lopera,2018,25.1,2.2
23056,Lopera,2017,26.1,2.3
23056,Lopera,2016,28.1,2.4
23056,Lopera,2015,28.4,2.4
23057,Lupión,2022,24.9,2
23057,Lupión,2021,23.9,2.2
23057,Lupión,2020,24.6,2.2
23057,Lupión,2019,25.6,2.2
23057,Lupión,2018,26.4,2.2
23057,Lupión,2017,26.3,2
23057,Lupión,2016,26.5,2.3
23057,Lupión,2015,27.7,2.4
23058,Mancha Real,2022,27.7,2.2
23058,Mancha Real,2021,27.7,2.2
23058,Mancha Real,2020,28.8,2.4
23058,Mancha Real,2019,28,2.1
23058,Mancha Real,2018,29.3,2.3
23058,Mancha Real,2017,30,2.3
23058,Mancha Real,2016,31.7,2.6
23058,Mancha Real,2015,31.7,2.5
23059,Marmolejo,2022,26.5,2.1
23059,Marmolejo,2021,26.6,2.2
23059,Marmolejo,2020,27.5,2.2
23059,Marmolejo,2019,26.7,2.1
23059,Marmolejo,2018,27.4,2.1
23059,Marmolejo,2017,28.6,2.2
23059,Marmolejo,2016,29.7,2.4
23059,Marmolejo,2015,30.1,2.4
23060,Martos,2022,27.5,2.3
23060,Martos,2021,27.2,2.4
23060,Martos,2020,27.6,2.3
23060,Martos,2019,27,2.3
23060,Martos,2018,27.4,2.3
23060,Martos,2017,27.7,2.4
23060,Martos,2016,29.3,2.6
23060,Martos,2015,30.1,2.6
23061,Mengíbar,2022,28,2.4
23061,Mengíbar,2021,27.8,2.5
23061,Mengíbar,2020,28.5,2.5
23061,Mengíbar,2019,28.7,2.4
23061,Mengíbar,2018,30,2.6
23061,Mengíbar,2017,30.3,2.5
23061,Mengíbar,2016,31.8,2.6
23061,Mengíbar,2015,32,2.6
23062,Montizón,2022,27.5,2.2
23062,Montizón,2021,26.8,2.2
23062,Montizón,2020,27.6,2.3
23062,Montizón,2019,27.2,2.3
23062,Montizón,2018,27.4,2.4
23062,Montizón,2017,26.1,2.2
23062,Montizón,2016,27.5,2.3
23062,Montizón,2015,28,2.5
23063,Navas de San Juan,2022,26.3,2.1
23063,Navas de San Juan,2021,25.4,2
23063,Navas de San Juan,2020,27.1,2.1
23063,Navas de San Juan,2019,26.6,2.1
23063,Navas de San Juan,2018,27.8,2.2
23063,Navas de San Juan,2017,28,2.2
23063,Navas de San Juan,2016,29.6,2.3
23063,Navas de San Juan,2015,30.6,2.3
23064,Noalejo,2022,28.8,2.6
23064,Noalejo,2021,26.7,2.1
23064,Noalejo,2020,28.4,2.4
23064,Noalejo,2019,29.4,2.7
23064,Noalejo,2018,28.5,2.4
23064,Noalejo,2017,27.1,2.3
23064,Noalejo,2016,26.9,2.1
23064,Noalejo,2015,27.8,2.3
23065,Orcera,2022,28.9,2.4
23065,Orcera,2021,27.6,2.3
23065,Orcera,2020,28.9,2.3
23065,Orcera,2019,28.3,2.3
23065,Orcera,2018,30.7,2.4
23065,Orcera,2017,31,2.3
23065,Orcera,2016,32.5,2.6
23065,Orcera,2015,31.1,2.4
23066,Peal de Becerro,2022,27,2.2
23066,Peal de Becerro,2021,26.6,2.2
23066,Peal de Becerro,2020,27.5,2.2
23066,Peal de Becerro,2019,26.3,2.2
23066,Peal de Becerro,2018,26.7,2.1
23066,Peal de Becerro,2017,27.5,2.2
23066,Peal de Becerro,2016,28.8,2.1
23066,Peal de Becerro,2015,28.4,2.3
23067,Pegalajar,2022,26.6,2.1
23067,Pegalajar,2021,27.3,2.3
23067,Pegalajar,2020,28.3,2.2
23067,Pegalajar,2019,27.6,2.2
23067,Pegalajar,2018,29.7,2.2
23067,Pegalajar,2017,29.7,2.4
23067,Pegalajar,2016,30.5,2.3
23067,Pegalajar,2015,31.2,2.4
23069,Porcuna,2022,28.8,2.2
23069,Porcuna,2021,27.2,2.2
23069,Porcuna,2020,28.9,2.3
23069,Porcuna,2019,28,2.3
23069,Porcuna,2018,27.7,2.2
23069,Porcuna,2017,28.4,2.2
23069,Porcuna,2016,29.2,2.4
23069,Porcuna,2015,30.1,2.5
23070,Pozo Alcón,2022,29.8,2.4
23070,Pozo Alcón,2021,29.2,2.4
23070,Pozo Alcón,2020,30,2.5
23070,Pozo Alcón,2019,29.9,2.5
23070,Pozo Alcón,2018,30.1,2.4
23070,Pozo Alcón,2017,30.2,2.5
23070,Pozo Alcón,2016,31.8,2.9
23070,Pozo Alcón,2015,31.2,2.6
23071,Puente de Génave,2022,29.2,2.6
23071,Puente de Génave,2021,27.8,2.3
23071,Puente de Génave,2020,30.3,2.3
23071,Puente de Génave,2019,30,2.3
23071,Puente de Génave,2018,30.6,2.5
23071,Puente de Génave,2017,29.8,2.5
23071,Puente de Génave,2016,32.8,3
23071,Puente de Génave,2015,34.2,2.9
23072,"Puerta de Segura, La",2022,29.9,2.5
23072,"Puerta de Segura, La",2021,29.3,2.4
23072,"Puerta de Segura, La",2020,30.2,2.5
23072,"Puerta de Segura, La",2019,29.7,2.4
23072,"Puerta de Segura, La",2018,30.3,2.6
23072,"Puerta de Segura, La",2017,30.5,2.9
23072,"Puerta de Segura, La",2016,31.7,2.6
23072,"Puerta de Segura, La",2015,31.5,2.5
23073,Quesada,2022,25.8,2.1
23073,Quesada,2021,23.8,2
23073,Quesada,2020,25.5,2
23073,Quesada,2019,24.7,2
23073,Quesada,2018,24.2,2
23073,Quesada,2017,25.3,2
23073,Quesada,2016,26.4,2.1
23073,Quesada,2015,26.4,2.2
23074,Rus,2022,26.2,2.1
23074,Rus,2021,26.5,2.1
23074,Rus,2020,27.3,2.1
23074,Rus,2019,26.1,2.1
23074,Rus,2018,25.9,2
23074,Rus,2017,26.9,2
23074,Rus,2016,28,2.3
23074,Rus,2015,29.1,2.3
23075,Sabiote,2022,26.1,2
23075,Sabiote,2021,25.3,2
23075,Sabiote,2020,26.7,2.1
23075,Sabiote,2019,26.7,2.1
23075,Sabiote,2018,26.8,2.1
23075,Sabiote,2017,28.5,2.2
23075,Sabiote,2016,29.8,2.4
23075,Sabiote,2015,30.4,2.5
23076,Santa Elena,2022,25.2,2.2
23076,Santa Elena,2021,27,2.5
23076,Santa Elena,2020,28,2.3
23076,Santa Elena,2019,26.7,2.2
23076,Santa Elena,2018,26.8,2.2
23076,Santa Elena,2017,27.9,2.5
23076,Santa Elena,2016,29,2.4
23076,Santa Elena,2015,28.1,2.4
23077,Santiago de Calatrava,2022,27,2.3
23077,Santiago de Calatrava,2021,27.8,2.2
23077,Santiago de Calatrava,2020,29.3,2.4
23077,Santiago de Calatrava,2019,28.3,2.4
23077,Santiago de Calatrava,2018,29.6,2.3
23077,Santiago de Calatrava,2017,28.9,2.3
23077,Santiago de Calatrava,2016,30.6,2.5
23077,Santiago de Calatrava,2015,29.4,2.4
23079,Santisteban del Puerto,2022,27.3,2.1
23079,Santisteban del Puerto,2021,27.4,2.1
23079,Santisteban del Puerto,2020,28.8,2.4
23079,Santisteban del Puerto,2019,27.4,2.1
23079,Santisteban del Puerto,2018,29,2.2
23079,Santisteban del Puerto,2017,28,2.2
23079,Santisteban del Puerto,2016,29.7,2.3
23079,Santisteban del Puerto,2015,30.2,2.5
23080,Santo Tomé,2022,26.4,2.1
23080,Santo Tomé,2021,25.3,2
23080,Santo Tomé,2020,26.4,2.2
23080,Santo Tomé,2019,26,2.1
23080,Santo Tomé,2018,26.4,2.1
23080,Santo Tomé,2017,26.7,2.2
23080,Santo Tomé,2016,30.7,2.4
23080,Santo Tomé,2015,28.5,2.2
23081,Segura de la Sierra,2022,27.5,2.4
23081,Segura de la Sierra,2021,27.7,2.3
23081,Segura de la Sierra,2020,28.8,2.2
23081,Segura de la Sierra,2019,28.6,2.4
23081,Segura de la Sierra,2018,27.8,2.3
23081,Segura de la Sierra,2017,26.9,2.1
23081,Segura de la Sierra,2016,29,2.2
23081,Segura de la Sierra,2015,28.8,2.4
23082,Siles,2022,30.8,2.3
23082,Siles,2021,28.4,2.3
23082,Siles,2020,32.4,2.6
23082,Siles,2019,31.8,2.3
23082,Siles,2018,32.7,2.5
23082,Siles,2017,31.9,2.5
23082,Siles,2016,33.3,2.8
23082,Siles,2015,32.5,2.6
23084,Sorihuela del Guadalimar,2022,28,2.4
23084,Sorihuela del Guadalimar,2021,28,2.3
23084,Sorihuela del Guadalimar,2020,28.2,2.5
23084,Sorihuela del Guadalimar,2019,28.6,2.4
23084,Sorihuela del Guadalimar,2018,29.7,2.5
23084,Sorihuela del Guadalimar,2017,29.7,2.4
23084,Sorihuela del Guadalimar,2016,29.6,2.5
23084,Sorihuela del Guadalimar,2015,30,2.6
23085,Torreblascopedro,2022,23.8,2
23085,Torreblascopedro,2021,24.3,2
23085,Torreblascopedro,2020,24.4,2.1
23085,Torreblascopedro,2019,23.4,1.9
23085,Torreblascopedro,2018,25.2,2.1
23085,Torreblascopedro,2017,24.5,2.2
23085,Torreblascopedro,2016,26.5,2.2
23085,Torreblascopedro,2015,25.1,2.3
23086,Torredelcampo,2022,28.5,2.3
23086,Torredelcampo,2021,27.9,2.2
23086,Torredelcampo,2020,29.4,2.4
23086,Torredelcampo,2019,28.8,2.3
23086,Torredelcampo,2018,29.3,2.3
23086,Torredelcampo,2017,30,2.3
23086,Torredelcampo,2016,31.4,2.5
23086,Torredelcampo,2015,31.5,2.6
23087,Torredonjimeno,2022,27.3,2.2
23087,Torredonjimeno,2021,27,2.3
23087,Torredonjimeno,2020,27.8,2.3
23087,Torredonjimeno,2019,26.9,2.1
23087,Torredonjimeno,2018,27.5,2.2
23087,Torredonjimeno,2017,28.1,2.3
23087,Torredonjimeno,2016,29.7,2.5
23087,Torredonjimeno,2015,30.4,2.4
23088,Torreperogil,2022,25.1,2.1
23088,Torreperogil,2021,25.1,2
23088,Torreperogil,2020,25.5,2
23088,Torreperogil,2019,25.3,2
23088,Torreperogil,2018,26.1,2.1
23088,Torreperogil,2017,26.1,2
23088,Torreperogil,2016,27.9,2.2
23088,Torreperogil,2015,28.6,2.3
23090,Torres,2022,26.8,2.1
23090,Torres,2021,26.2,2
23090,Torres,2020,27.4,2
23090,Torres,2019,26.1,2
23090,Torres,2018,26.6,2.1
23090,Torres,2017,25.7,2
23090,Torres,2016,27,2.1
23090,Torres,2015,27,2.2
23091,Torres de Albánchez,2022,29.6,2.5
23091,Torres de Albánchez,2021,27.3,2.2
23091,Torres de Albánchez,2020,30.3,2.7
23091,Torres de Albánchez,2019,31,3
23091,Torres de Albánchez,2018,32,2.9
23091,Torres de Albánchez,2017,28.5,2.4
23091,Torres de Albánchez,2016,28.8,2.4
23091,Torres de Albánchez,2015,29.1,2.3
23092,Úbeda,2022,31.4,2.6
23092,Úbeda,2021,31.1,2.6
23092,Úbeda,2020,32.4,2.8
23092,Úbeda,2019,31.9,2.7
23092,Úbeda,2018,32.4,2.7
23092,Úbeda,2017,33.2,2.8
23092,Úbeda,2016,34.4,2.8
23092,Úbeda,2015,34.6,2.9
23093,Valdepeñas de Jaén,2022,29.9,2.3
23093,Valdepeñas de Jaén,2021,28.5,2.3
23093,Valdepeñas de Jaén,2020,29.7,2.4
23093,Valdepeñas de Jaén,2019,30,2.4
23093,Valdepeñas de Jaén,2018,29.1,2.4
23093,Valdepeñas de Jaén,2017,30.3,2.5
23093,Valdepeñas de Jaén,2016,30.9,2.4
23093,Valdepeñas de Jaén,2015,32.3,2.6
23094,Vilches,2022,25.1,2
23094,Vilches,2021,24.6,2
23094,Vilches,2020,24.8,2.2
23094,Vilches,2019,24.4,2.1
23094,Vilches,2018,25.2,2.2
23094,Vilches,2017,25.9,2.1
23094,Vilches,2016,27,2.2
23094,Vilches,2015,28.1,2.4
23095,Villacarrillo,2022,28,2.2
23095,Villacarrillo,2021,26.8,2.2
23095,Villacarrillo,2020,28.1,2.1
23095,Villacarrillo,2019,27.7,2.1
23095,Villacarrillo,2018,28.7,2.2
23095,Villacarrillo,2017,28.3,2.2
23095,Villacarrillo,2016,29.2,2.4
23095,Villacarrillo,2015,29.5,2.3
23096,Villanueva de la Reina,2022,26.2,2.1
23096,Villanueva de la Reina,2021,26.4,2
23096,Villanueva de la Reina,2020,26.3,2.2
23096,Villanueva de la Reina,2019,25.8,2.1
23096,Villanueva de la Reina,2018,26.7,2.1
23096,Villanueva de la Reina,2017,27.6,2.2
23096,Villanueva de la Reina,2016,29.3,2.1
23096,Villanueva de la Reina,2015,28.3,2.3
23097,Villanueva del Arzobispo,2022,30.8,2.5
23097,Villanueva del Arzobispo,2021,29.4,2.4
23097,Villanueva del Arzobispo,2020,30.1,2.5
23097,Villanueva del Arzobispo,2019,30,2.5
23097,Villanueva del Arzobispo,2018,30.8,2.7
23097,Villanueva del Arzobispo,2017,30.3,2.4
23097,Villanueva del Arzobispo,2016,32.1,2.5
23097,Villanueva del Arzobispo,2015,32,2.7
23098,Villardompardo,2022,25.2,2
23098,Villardompardo,2021,23.9,2
23098,Villardompardo,2020,26.4,2
23098,Villardompardo,2019,25.7,2
23098,Villardompardo,2018,25.3,2
23098,Villardompardo,2017,25.5,2
23098,Villardompardo,2016,27.6,2.1
23098,Villardompardo,2015,26.8,2
23099,"Villares, Los",2022,29.5,2.4
23099,"Villares, Los",2021,28.1,2.3
23099,"Villares, Los",2020,31.8,2.6
23099,"Villares, Los",2019,31.4,2.5
23099,"Villares, Los",2018,29.5,2.4
23099,"Villares, Los",2017,29.4,2.3
23099,"Villares, Los",2016,29.6,2.3
23099,"Villares, Los",2015,31.7,2.6
23101,Villarrodrigo,2022,27.5,2.3
23101,Villarrodrigo,2021,23.8,1.9
23101,Villarrodrigo,2020,26.3,1.9
23101,Villarrodrigo,2019,28,2.1
23101,Villarrodrigo,2018,27.7,2.1
23101,Villarrodrigo,2017,25.7,2
23101,Villarrodrigo,2016,25.6,2
23101,Villarrodrigo,2015,27.7,2.2
23901,Cárcheles,2022,31.5,2.4
23901,Cárcheles,2021,30,2.5
23901,Cárcheles,2020,31.6,2.5
23901,Cárcheles,2019,30.1,2.5
23901,Cárcheles,2018,29.4,2.4
23901,Cárcheles,2017,29.9,2.5
23901,Cárcheles,2016,29.4,2.4
23901,Cárcheles,2015,29.2,2.5
23902,Bedmar y Garcíez,2022,27.9,2.2
23902,Bedmar y Garcíez,2021,25.9,2.1
23902,Bedmar y Garcíez,2020,27.4,2.2
23902,Bedmar y Garcíez,2019,27.1,2.5
23902,Bedmar y Garcíez,2018,27.7,2.4
23902,Bedmar y Garcíez,2017,27.6,2.2
23902,Bedmar y Garcíez,2016,28.9,2.4
23902,Bedmar y Garcíez,2015,28.6,2.6
23903,Villatorres,2022,26.9,2.2
23903,Villatorres,2021,26.7,2.2
23903,Villatorres,2020,27.9,2.3
23903,Villatorres,2019,27.4,2.3
23903,Villatorres,2018,27.5,2.2
23903,Villatorres,2017,27.9,2.4
23903,Villatorres,2016,29.3,2.4
23903,Villatorres,2015,29.3,2.4
23904,Santiago-Pontones,2022,29.7,2.3
23904,Santiago-Pontones,2021,28.8,2.4
23904,Santiago-Pontones,2020,29.8,2.4
23904,Santiago-Pontones,2019,28.9,2.4
23904,Santiago-Pontones,2018,28.6,2.1
23904,Santiago-Pontones,2017,28.4,2.3
23904,Santiago-Pontones,2016,29,2.3
23904,Santiago-Pontones,2015,29.9,2.4
23905,Arroyo del Ojanco,2022,28.1,2.3
23905,Arroyo del Ojanco,2021,26.3,2.1
23905,Arroyo del Ojanco,2020,28.3,2.4
23905,Arroyo del Ojanco,2019,27.5,2.5
23905,Arroyo del Ojanco,2018,28,2.4
23905,Arroyo del Ojanco,2017,28,2.4
23905,Arroyo del Ojanco,2016,29.9,2.4
23905,Arroyo del Ojanco,2015,30.6,2.6
24001,Acebedo,2022,29.6,2
24001,Acebedo,2021,28.8,2.5
24001,Acebedo,2020,31,2.5
24001,Acebedo,2019,30.8,2.5
24001,Acebedo,2018,33.6,3
24001,Acebedo,2017,33.9,2.8
24001,Acebedo,2016,35.8,2.8
24001,Acebedo,2015,34.6,2.5
24002,Algadefe,2022,34.5,2.4
24002,Algadefe,2021,29.2,2.6
24002,Algadefe,2020,25.9,2.2
24002,Algadefe,2019,24.9,2.3
24002,Algadefe,2018,25.9,2
24002,Algadefe,2017,30.7,2.3
24002,Algadefe,2016,29.4,2.7
24002,Algadefe,2015,27.9,2.4
24003,Alija del Infantado,2022,26.8,2.3
24003,Alija del Infantado,2021,26.2,2.2
24003,Alija del Infantado,2020,26,2.2
24003,Alija del Infantado,2019,26.4,2.1
24003,Alija del Infantado,2018,27.3,2
24003,Alija del Infantado,2017,26.8,2.1
24003,Alija del Infantado,2016,27.7,2.2
24003,Alija del Infantado,2015,27.6,2.2
24004,Almanza,2022,29.1,2.6
24004,Almanza,2021,30.9,3
24004,Almanza,2020,32.4,2.8
24004,Almanza,2019,32.1,3.1
24004,Almanza,2018,29.3,2.6
24004,Almanza,2017,27.1,2.3
24004,Almanza,2016,28.5,2.5
24004,Almanza,2015,28.7,2.3
24005,"Antigua, La",2022,26.4,2.1
24005,"Antigua, La",2021,26,2.2
24005,"Antigua, La",2020,24.5,2.1
24005,"Antigua, La",2019,25.2,2.1
24005,"Antigua, La",2018,26.4,2.1
24005,"Antigua, La",2017,26.5,2
24005,"Antigua, La",2016,24.3,2
24005,"Antigua, La",2015,23.5,2
24006,Ardón,2022,28.9,2.4
24006,Ardón,2021,29.8,2.5
24006,Ardón,2020,30.3,2.5
24006,Ardón,2019,31.9,2.8
24006,Ardón,2018,31.4,2.7
24006,Ardón,2017,29.3,2.6
24006,Ardón,2016,30.5,2.5
24006,Ardón,2015,32.3,2.7
24007,Arganza,2022,29.9,2.6
24007,Arganza,2021,28.4,2.4
24007,Arganza,2020,28.9,2.3
24007,Arganza,2019,28.9,2.3
24007,Arganza,2018,30.4,2.4
24007,Arganza,2017,31.5,2.4
24007,Arganza,2016,32.6,2.5
24007,Arganza,2015,30.9,2.6
24008,Astorga,2022,29,2.5
24008,Astorga,2021,28.9,2.4
24008,Astorga,2020,29.8,2.5
24008,Astorga,2019,29.1,2.4
24008,Astorga,2018,29.5,2.3
24008,Astorga,2017,30.1,2.4
24008,Astorga,2016,30.2,2.6
24008,Astorga,2015,30.6,2.6
24009,Balboa,2022,28,2.4
24009,Balboa,2021,28.3,2.3
24009,Balboa,2020,30.1,2.5
24009,Balboa,2019,25.5,2.2
24009,Balboa,2018,26,2.2
24009,Balboa,2017,27.1,2.1
24009,Balboa,2016,28.6,2.3
24009,Balboa,2015,26.9,2
24010,"Bañeza, La",2022,29.8,2.4
24010,"Bañeza, La",2021,30.1,2.5
24010,"Bañeza, La",2020,30.5,2.7
24010,"Bañeza, La",2019,30.4,2.6
24010,"Bañeza, La",2018,31.8,2.5
24010,"Bañeza, La",2017,31.5,2.6
24010,"Bañeza, La",2016,32.7,2.5
24010,"Bañeza, La",2015,32.8,2.5
24011,Barjas,2022,25.9,2.1
24011,Barjas,2021,27,2.7
24011,Barjas,2020,25.9,2.4
24011,Barjas,2019,26.6,2.6
24011,Barjas,2018,26.3,2.3
24011,Barjas,2017,28.1,2.5
24011,Barjas,2016,24.7,2.4
24011,Barjas,2015,23.3,2.1
24012,"Barrios de Luna, Los",2022,23.8,2.1
24012,"Barrios de Luna, Los",2021,27.4,2.2
24012,"Barrios de Luna, Los",2020,25.4,2
24012,"Barrios de Luna, Los",2019,27.4,2.2
24012,"Barrios de Luna, Los",2018,26.5,2.2
24012,"Barrios de Luna, Los",2017,26.4,2.3
24012,"Barrios de Luna, Los",2016,27.1,2.2
24012,"Barrios de Luna, Los",2015,25.6,2.1
24014,Bembibre,2022,26,2.4
24014,Bembibre,2021,26.4,2.4
24014,Bembibre,2020,27,2.3
24014,Bembibre,2019,26.8,2.3
24014,Bembibre,2018,28,2.5
24014,Bembibre,2017,27.9,2.4
24014,Bembibre,2016,29.3,2.7
24014,Bembibre,2015,30.1,2.6
24015,Benavides,2022,26.2,2.4
24015,Benavides,2021,25.7,2.2
24015,Benavides,2020,26.7,2.4
24015,Benavides,2019,26.2,2.3
24015,Benavides,2018,27.5,2.3
24015,Benavides,2017,26.8,2.4
24015,Benavides,2016,28.7,2.4
24015,Benavides,2015,28.2,2.4
24016,Benuza,2022,24.7,2
24016,Benuza,2021,24.7,2.3
24016,Benuza,2020,24.6,2
24016,Benuza,2019,24.5,2.2
24016,Benuza,2018,23.4,2.1
24016,Benuza,2017,24.6,2.2
24016,Benuza,2016,26.1,2.2
24016,Benuza,2015,27.4,2.1
24017,Bercianos del Páramo,2022,23.7,2
24017,Bercianos del Páramo,2021,23.7,2
24017,Bercianos del Páramo,2020,24.9,2.2
24017,Bercianos del Páramo,2019,24.4,2
24017,Bercianos del Páramo,2018,26.2,2
24017,Bercianos del Páramo,2017,27.9,2.4
24017,Bercianos del Páramo,2016,28,2.2
24017,Bercianos del Páramo,2015,28.3,2.2
24018,Bercianos del Real Camino,2022,27.6,2.8
24018,Bercianos del Real Camino,2021,29.4,2.6
24018,Bercianos del Real Camino,2020,28.7,2.5
24018,Bercianos del Real Camino,2019,25,2
24018,Bercianos del Real Camino,2018,24.9,2.4
