mun_code,mun_name,district_code,year,net_income_pc,net_income_hh,net_income_equiv,median_income_equiv,gross_income_pc,gross_income_hh
02035,"Gineta, La",0203501,2017,9355,23965,14160,12950,10765,27577
02035,"Gineta, La",0203501,2016,8894,22806,13518,12250,10164,26063
02035,"Gineta, La",0203501,2015,8834,22693,13446,11550,10061,25844
02036,Golosalvo,0203601,2022,NA,NA,NA,NA,NA,NA
02036,Golosalvo,0203601,2021,12033,23584,NA,NA,13926,27295
02036,Golosalvo,0203601,2020,11664,23519,NA,NA,13573,27369
02036,Golosalvo,0203601,2019,NA,NA,NA,NA,NA,NA
02036,Golosalvo,0203601,2018,9582,20562,13358,12250,10531,22597
02036,Golosalvo,0203601,2017,8116,17168,11194,10500,8865,18754
02036,Golosalvo,0203601,2016,8139,17217,11035,9450,8813,18643
02036,Golosalvo,0203601,2015,7912,17116,11081,8750,8651,18715
02037,Hellín,0203701,2022,8971,24787,13680,12250,10130,27988
02037,Hellín,0203701,2021,8509,23412,12977,11550,9593,26393
02037,Hellín,0203701,2020,8099,22520,12385,10850,9066,25210
02037,Hellín,0203701,2019,7931,22038,12101,10850,8865,24633
02037,Hellín,0203701,2018,7439,20820,11359,10150,8297,23222
02037,Hellín,0203701,2017,7039,19593,10816,9450,7842,21830
02037,Hellín,0203701,2016,6738,18844,10280,9450,7477,20909
02037,Hellín,0203701,2015,6437,18037,9868,8750,7117,19943
02037,Hellín,0203702,2022,11341,28313,16766,15050,13249,33077
02037,Hellín,0203702,2021,10809,27289,16029,13650,12558,31706
02037,Hellín,0203702,2020,10217,25891,15214,12950,11843,30013
02037,Hellín,0203702,2019,10115,25467,15049,12950,11683,29416
02037,Hellín,0203702,2018,9693,24578,14501,12250,11189,28372
02037,Hellín,0203702,2017,9360,24095,14110,11550,10817,27845
02037,Hellín,0203702,2016,9002,23289,13550,11550,10359,26799
02037,Hellín,0203702,2015,8857,23558,13419,10850,10182,27082
02037,Hellín,0203703,2022,11193,28761,16864,15050,13123,33721
02037,Hellín,0203703,2021,10582,27607,16085,14350,12381,32302
02037,Hellín,0203703,2020,10104,26587,15336,13650,11729,30861
02037,Hellín,0203703,2019,9838,26093,14935,12950,11380,30183
02037,Hellín,0203703,2018,9333,24718,14127,12950,10786,28567
02037,Hellín,0203703,2017,8955,23949,13676,12250,10367,27724
02037,Hellín,0203703,2016,8528,23253,13119,11550,9841,26832
02037,Hellín,0203703,2015,8295,23117,12934,11550,9536,26575
02037,Hellín,0203704,2022,7586,21828,11596,10850,8314,23923
02037,Hellín,0203704,2021,7248,21183,11053,10150,7925,23161
02037,Hellín,0203704,2020,6755,19783,10483,9450,7509,21992
02037,Hellín,0203704,2019,6561,18825,10025,9450,7089,20341
02037,Hellín,0203704,2018,6158,17996,9433,8750,6647,19424
02037,Hellín,0203704,2017,5985,17509,9284,8050,6561,19196
02037,Hellín,0203704,2016,5879,17187,9026,8050,6371,18627
02037,Hellín,0203704,2015,5538,16237,8453,7350,5940,17418
02037,Hellín,0203705,2022,10045,25821,15136,13650,11448,29427
02037,Hellín,0203705,2021,9198,23743,13808,12950,10362,26747
02037,Hellín,0203705,2020,8964,23279,13456,12250,10015,26008
02037,Hellín,0203705,2019,8670,22460,12979,11550,9663,25034
02037,Hellín,0203705,2018,8225,21411,12311,11550,9129,23763
02037,Hellín,0203705,2017,7914,20862,11883,10850,8799,23196
02037,Hellín,0203705,2016,7551,19727,11358,10150,8381,21894
02037,Hellín,0203705,2015,7153,19153,10782,9450,7901,21155
02037,Hellín,0203706,2022,10565,25193,15392,12950,12134,28936
02037,Hellín,0203706,2021,9323,22364,13492,12250,10416,24986
02037,Hellín,0203706,2020,9041,21262,13209,12250,10075,23691
02037,Hellín,0203706,2019,8589,20221,12489,11550,9506,22381
02037,Hellín,0203706,2018,8177,19142,11754,10850,9007,21084
02037,Hellín,0203706,2017,7719,18639,11347,10150,8521,20575
02037,Hellín,0203706,2016,7679,18533,11117,9450,8457,20409
02037,Hellín,0203706,2015,7061,17296,10188,9450,7661,18766
02038,"Herrera, La",0203801,2022,12097,26664,16848,14350,14257,31425
02038,"Herrera, La",0203801,2021,11217,25239,16079,12250,13875,31218
02038,"Herrera, La",0203801,2020,10670,24556,14860,11550,12491,28747
02038,"Herrera, La",0203801,2019,10402,24196,14620,12250,12122,28198
02038,"Herrera, La",0203801,2018,9968,23593,14172,11550,11758,27831
02038,"Herrera, La",0203801,2017,9289,22449,13413,10850,10720,25907
02038,"Herrera, La",0203801,2016,9245,22201,13757,11550,10650,25575
02038,"Herrera, La",0203801,2015,9475,23137,13772,12250,11063,27017
02039,Higueruela,0203901,2022,12301,30395,18131,16450,14236,35175
02039,Higueruela,0203901,2021,11299,28222,16829,15050,13018,32515
02039,Higueruela,0203901,2020,10617,26519,16119,14350,12502,31226
02039,Higueruela,0203901,2019,10320,25375,15324,13650,11796,29002
02039,Higueruela,0203901,2018,9833,24594,14651,12950,11184,27973
02039,Higueruela,0203901,2017,9017,22609,13965,12250,10660,26728
02039,Higueruela,0203901,2016,9100,23667,13855,12250,10345,26905
02039,Higueruela,0203901,2015,8715,22925,13300,11550,9826,25848
02040,Hoya-Gonzalo,0204001,2022,12736,34800,19631,17850,15059,41148
02040,Hoya-Gonzalo,0204001,2021,12727,32519,19012,17850,14850,37943
02040,Hoya-Gonzalo,0204001,2020,11915,31914,17952,15750,13866,37141
02040,Hoya-Gonzalo,0204001,2019,11405,31603,17492,16450,13277,36791
02040,Hoya-Gonzalo,0204001,2018,10869,30263,16630,15050,12587,35048
02040,Hoya-Gonzalo,0204001,2017,10200,28369,15455,13650,11685,32499
02040,Hoya-Gonzalo,0204001,2016,9869,27538,14997,13650,11263,31429
02040,Hoya-Gonzalo,0204001,2015,9527,27384,14736,12950,10935,31432
02041,Jorquera,0204101,2022,11642,21976,15414,12250,13438,25366
02041,Jorquera,0204101,2021,10986,20131,14252,11550,12585,23061
02041,Jorquera,0204101,2020,9357,17707,12516,10850,10351,19588
02041,Jorquera,0204101,2019,9941,18455,13058,10150,11070,20550
02041,Jorquera,0204101,2018,8886,16716,12363,10150,9795,18425
02041,Jorquera,0204101,2017,8291,15447,11248,9450,9098,16952
02041,Jorquera,0204101,2016,8324,15964,11396,9450,9146,17541
02041,Jorquera,0204101,2015,8669,16841,12004,9450,9577,18605
02042,Letur,0204201,2022,10236,21406,15669,12950,12807,26784
02042,Letur,0204201,2021,10867,22886,15661,13650,12305,25913
02042,Letur,0204201,2020,10379,22057,14829,11550,11769,25012
02042,Letur,0204201,2019,9901,20918,14122,11550,11113,23478
02042,Letur,0204201,2018,9102,19373,13033,10850,10147,21598
02042,Letur,0204201,2017,8441,18558,12109,10150,9388,20640
02042,Letur,0204201,2016,8309,18397,11756,10150,9219,20413
02042,Letur,0204201,2015,8210,18230,11702,10150,9067,20132
02043,Lezuza,0204301,2022,11202,25399,16143,14350,12791,29004
02043,Lezuza,0204301,2021,10656,24763,15428,13650,12098,28114
02043,Lezuza,0204301,2020,10087,23102,14552,12950,11551,26455
02043,Lezuza,0204301,2019,9855,22765,14173,12950,11150,25757
02043,Lezuza,0204301,2018,9048,20976,12999,11550,10226,23708
02043,Lezuza,0204301,2017,8467,20204,12214,10850,9533,22748
02043,Lezuza,0204301,2016,8090,19716,11811,10150,9037,22026
02043,Lezuza,0204301,2015,7914,19549,11687,10150,8857,21879
02044,Liétor,0204401,2022,11126,23135,15499,14350,12534,26065
02044,Liétor,0204401,2021,10196,21411,14270,12250,11346,23827
02044,Liétor,0204401,2020,9899,21225,13912,12250,11053,23700
02044,Liétor,0204401,2019,9297,19959,13111,11550,10262,22032
02044,Liétor,0204401,2018,8936,19045,12529,10850,9874,21043
02044,Liétor,0204401,2017,8687,18721,12227,10850,9665,20829
02044,Liétor,0204401,2016,8301,18236,11783,10150,9128,20054
02044,Liétor,0204401,2015,8160,18143,11688,10850,9015,20046
02044,Liétor,0204402,2022,NA,NA,NA,NA,NA,NA
02044,Liétor,0204402,2021,NA,NA,NA,NA,NA,NA
02044,Liétor,0204402,2020,NA,NA,NA,NA,NA,NA
02044,Liétor,0204402,2019,NA,NA,NA,NA,NA,NA
02044,Liétor,0204402,2018,NA,NA,NA,NA,NA,NA
02044,Liétor,0204402,2017,8208,18070,11412,9450,9025,19867
02044,Liétor,0204402,2016,7731,17488,10885,9450,8467,19150
02044,Liétor,0204402,2015,7952,18191,11300,9450,8812,20159
02045,Madrigueras,0204501,2022,11508,29071,17314,15750,13469,34026
02045,Madrigueras,0204501,2021,10905,27354,16473,14350,12819,32157
02045,Madrigueras,0204501,2020,10430,25829,15878,13650,12398,30702
02045,Madrigueras,0204501,2019,10553,26220,15750,13650,12263,30469
02045,Madrigueras,0204501,2018,10004,25279,14963,13650,11586,29275
02045,Madrigueras,0204501,2017,9428,23932,14120,12950,10892,27647
02045,Madrigueras,0204501,2016,9120,23541,13700,12250,10479,27050
02045,Madrigueras,0204501,2015,8776,22770,13278,11550,10102,26211
02045,Madrigueras,0204502,2022,11908,31349,18068,16450,14001,36860
02045,Madrigueras,0204502,2021,11083,28914,16841,15750,13043,34027
02045,Madrigueras,0204502,2020,10640,28171,16191,15050,12370,32752
02045,Madrigueras,0204502,2019,10347,27577,15775,14350,12034,32072
02045,Madrigueras,0204502,2018,9638,25697,14711,12950,11170,29783
02045,Madrigueras,0204502,2017,9387,24935,14279,12950,10834,28780
02045,Madrigueras,0204502,2016,9107,24098,13837,12250,10456,27669
02045,Madrigueras,0204502,2015,8829,23328,13497,11550,10092,26664
02046,Mahora,0204601,2022,10853,26944,16021,14350,12429,30856
02046,Mahora,0204601,2021,9985,24849,14771,13650,11362,28276
02046,Mahora,0204601,2020,9938,23994,14649,12950,11256,27175
02046,Mahora,0204601,2019,9773,23506,14327,12950,11030,26531
02046,Mahora,0204601,2018,9315,23063,13807,12250,10498,25992
02046,Mahora,0204601,2017,8710,21490,12936,11550,9798,24174
02046,Mahora,0204601,2016,8337,20949,12557,10850,9342,23475
02046,Mahora,0204601,2015,8171,20442,12099,10850,9140,22867
02047,Masegoso,0204701,2022,16502,34254,23539,18550,19961,41434
02047,Masegoso,0204701,2021,14845,26626,21451,16450,18974,34033
02047,Masegoso,0204701,2020,16789,29310,22111,17850,20129,35141
02047,Masegoso,0204701,2019,14711,25681,19610,16450,17264,30139
02047,Masegoso,0204701,2018,13508,25385,18640,15050,15544,29212
02047,Masegoso,0204701,2017,12737,23776,17581,13650,14571,27200
02047,Masegoso,0204701,2016,13238,23787,18395,14350,15221,27350
02047,Masegoso,0204701,2015,12423,22399,17322,13300,14235,25665
02048,Minaya,0204801,2022,10828,25085,15634,14350,12175,28205
02048,Minaya,0204801,2021,10180,23820,14806,13650,11463,26822
02048,Minaya,0204801,2020,9690,22933,14116,13650,10824,25617
02048,Minaya,0204801,2019,9354,22133,13550,12950,10426,24671
02048,Minaya,0204801,2018,8762,20712,12781,12250,9771,23097
02048,Minaya,0204801,2017,8362,20066,12208,10850,9393,22539
02048,Minaya,0204801,2016,8013,19686,11673,10150,8867,21786
02048,Minaya,0204801,2015,8233,19846,12021,10850,9135,22022
02049,Molinicos,0204901,2022,11933,21877,16192,14350,13433,24627
02049,Molinicos,0204901,2021,11321,21098,15503,13650,12713,23693
02049,Molinicos,0204901,2020,10484,19514,14252,12950,11732,21836
02049,Molinicos,0204901,2019,10094,19176,13952,12250,11192,21262
02049,Molinicos,0204901,2018,9640,18710,13308,11550,10683,20734
02049,Molinicos,0204901,2017,9058,17545,12600,11550,9974,19319
02049,Molinicos,0204901,2016,8813,17283,12252,10850,9617,18859
02049,Molinicos,0204901,2015,8240,16295,11393,10850,8963,17726
02050,Montalvos,0205001,2022,NA,NA,NA,NA,NA,NA
02050,Montalvos,0205001,2021,12033,23584,NA,NA,13926,27295
02050,Montalvos,0205001,2020,11664,23519,NA,NA,13573,27369
02050,Montalvos,0205001,2019,NA,NA,NA,NA,NA,NA
02050,Montalvos,0205001,2018,NA,NA,NA,NA,NA,NA
02050,Montalvos,0205001,2017,NA,NA,NA,NA,NA,NA
02050,Montalvos,0205001,2016,12555,27566,18097,15750,15091,33134
02050,Montalvos,0205001,2015,13401,29536,19807,14350,16320,35970
02051,Montealegre del Castillo,0205101,2022,10881,25285,15871,13650,12342,28681
02051,Montealegre del Castillo,0205101,2021,10720,25344,15647,13650,12268,29006
02051,Montealegre del Castillo,0205101,2020,10106,23781,14781,12950,11414,26858
02051,Montealegre del Castillo,0205101,2019,9747,23334,14378,12950,10998,26329
02051,Montealegre del Castillo,0205101,2018,10194,25193,15176,13650,11683,28871
02051,Montealegre del Castillo,0205101,2017,9076,22928,13569,11550,10343,26129
02051,Montealegre del Castillo,0205101,2016,8715,21666,13028,11550,9905,24624
02051,Montealegre del Castillo,0205101,2015,8270,20769,12272,10150,9295,23343
02051,Montealegre del Castillo,0205102,2022,10478,26902,15494,13650,11912,30584
02051,Montealegre del Castillo,0205102,2021,9801,25899,14621,12950,11151,29466
02051,Montealegre del Castillo,0205102,2020,9269,24088,13737,12250,10384,26988
02051,Montealegre del Castillo,0205102,2019,9184,24150,13679,11550,10323,27146
02051,Montealegre del Castillo,0205102,2018,9303,24774,13975,11550,10681,28443
02051,Montealegre del Castillo,0205102,2017,8539,22574,12703,10850,9684,25601
02051,Montealegre del Castillo,0205102,2016,8276,21665,12255,10850,9404,24619
02051,Montealegre del Castillo,0205102,2015,7992,20612,11752,10150,8986,23176
02052,Motilleja,0205201,2022,11457,25594,16173,15050,13037,29123
02052,Motilleja,0205201,2021,9450,21816,15049,13650,12131,28005
02052,Motilleja,0205201,2020,10277,23336,14502,12250,11718,26607
02052,Motilleja,0205201,2019,10152,23621,14329,12250,11507,26773
02052,Motilleja,0205201,2018,9800,22575,13718,12250,11053,25462
02052,Motilleja,0205201,2017,9192,21541,13293,11550,10325,24194
02052,Motilleja,0205201,2016,8850,20889,12772,11550,9887,23340
02052,Motilleja,0205201,2015,8395,19803,12166,10850,9387,22145
02053,Munera,0205301,2022,9689,25323,14549,13650,10835,28316
02053,Munera,0205301,2021,9381,24727,14104,12950,10483,27634
02053,Munera,0205301,2020,8750,23487,13205,12250,9747,26162
02053,Munera,0205301,2019,8629,23495,13105,12250,9603,26148
02053,Munera,0205301,2018,8119,22105,12342,11550,9020,24557
02053,Munera,0205301,2017,7638,20974,11664,10850,8497,23334
02053,Munera,0205301,2016,7220,19904,11049,10150,7973,21979
02053,Munera,0205301,2015,6827,18966,10412,9450,7491,20811
02053,Munera,0205302,2022,9939,24530,14715,13650,11312,27918
02053,Munera,0205302,2021,9802,24664,14474,13650,11070,27853
02053,Munera,0205302,2020,9345,23211,13867,12950,10498,26074
02053,Munera,0205302,2019,8746,21986,12984,12250,9730,24462
02053,Munera,0205302,2018,8097,20393,12056,10850,8986,22630
02053,Munera,0205302,2017,7633,19592,11622,10150,8516,21860
02053,Munera,0205302,2016,7228,18688,10867,9450,7954,20564
02053,Munera,0205302,2015,6898,17919,10391,8750,7559,19635
02053,Munera,0205303,2022,10543,24944,15439,14350,11842,28017
02053,Munera,0205303,2021,9873,23401,14455,13650,11010,26096
02053,Munera,0205303,2020,9589,22921,14169,13650,10745,25683
02053,Munera,0205303,2019,9407,22590,14021,12950,10475,25153
02053,Munera,0205303,2018,8901,21505,13174,12250,9874,23856
02053,Munera,0205303,2017,8459,20852,12541,11550,9430,23244
02053,Munera,0205303,2016,7919,19483,11751,10850,8763,21561
02053,Munera,0205303,2015,7671,18831,11404,10150,8413,20651
02054,Navas de Jorquera,0205401,2022,10728,26356,15879,15050,12065,29641
02054,Navas de Jorquera,0205401,2021,10519,25997,15734,14350,11830,29237
02054,Navas de Jorquera,0205401,2020,10051,24755,15061,13650,11311,27860
02054,Navas de Jorquera,0205401,2019,9916,24412,14740,12950,11040,27179
02054,Navas de Jorquera,0205401,2018,8756,21413,13328,11550,9800,23966
02054,Navas de Jorquera,0205401,2017,8340,21157,12408,11550,9219,23389
02054,Navas de Jorquera,0205401,2016,8193,21026,12238,11550,8995,23086
02054,Navas de Jorquera,0205401,2015,7904,19797,11760,10850,8620,21593
02055,Nerpio,0205501,2022,10595,22887,14971,12950,11906,25719
02055,Nerpio,0205501,2021,9240,19917,13269,12250,10278,22156
02055,Nerpio,0205501,2020,9591,21027,13507,11550,10708,23473
02055,Nerpio,0205501,2019,8800,19430,12561,11550,9705,21427
02055,Nerpio,0205501,2018,8253,18396,11722,10150,9122,20332
02055,Nerpio,0205501,2017,7761,17665,11123,9450,8547,19457
02055,Nerpio,0205501,2016,7224,16913,10364,9450,7884,18459
02055,Nerpio,0205501,2015,7107,16622,10208,9450,7710,18031
02056,Ontur,0205601,2022,10224,23356,14887,14350,11259,25722
02056,Ontur,0205601,2021,9816,22846,14200,12950,10790,25114
02056,Ontur,0205601,2020,9218,21561,13448,12250,10112,23652
02056,Ontur,0205601,2019,9134,21365,13173,12250,10008,23409
02056,Ontur,0205601,2018,9007,21290,13040,12250,9859,23303
02056,Ontur,0205601,2017,8050,19480,11908,10850,8794,21280
02056,Ontur,0205601,2016,7932,19315,11537,10150,8644,21051
02056,Ontur,0205601,2015,7619,18745,11034,10150,8242,20278
02056,Ontur,0205602,2022,10014,23699,14483,12950,11105,26282
02056,Ontur,0205602,2021,9382,22623,13651,12250,10355,24968
02056,Ontur,0205602,2020,9018,21951,13066,12250,9963,24252
02056,Ontur,0205602,2019,8915,21873,12936,12250,9828,24113
02056,Ontur,0205602,2018,8710,21145,12491,11550,9597,23297
02056,Ontur,0205602,2017,8019,19513,11533,10850,8802,21419
02056,Ontur,0205602,2016,7548,18576,10947,10150,8247,20297
02056,Ontur,0205602,2015,7157,17640,10321,9450,7799,19222
02057,Ossa de Montiel,0205701,2022,11180,25456,16304,15050,12764,29062
02057,Ossa de Montiel,0205701,2021,10487,23850,15236,14350,11958,27195
02057,Ossa de Montiel,0205701,2020,9773,22488,14353,12950,11177,25718
02057,Ossa de Montiel,0205701,2019,9563,22187,14002,12250,10819,25100
02057,Ossa de Montiel,0205701,2018,8789,20590,12920,11550,9895,23182
02057,Ossa de Montiel,0205701,2017,8269,19549,12192,10850,9310,22011
02057,Ossa de Montiel,0205701,2016,7883,18983,11648,10150,8787,21159
02057,Ossa de Montiel,0205701,2015,7460,18006,11160,9450,8281,19989
02058,Paterna del Madera,0205801,2022,11467,20314,15306,12950,12939,22922
02058,Paterna del Madera,0205801,2021,10896,18820,14354,12250,12207,21085
02058,Paterna del Madera,0205801,2020,10249,18266,13746,12250,11362,20248
02058,Paterna del Madera,0205801,2019,10353,18475,13932,12250,11591,20684
02058,Paterna del Madera,0205801,2018,9565,17510,12860,10850,10624,19448
02058,Paterna del Madera,0205801,2017,8997,16433,12212,10850,9981,18230
02058,Paterna del Madera,0205801,2016,8783,15880,11615,10150,9788,17698
02058,Paterna del Madera,0205801,2015,8353,15412,11244,10150,9141,16865
02059,Peñascosa,0205901,2022,12556,23870,17317,17150,14325,27235
02059,Peñascosa,0205901,2021,12255,23205,16591,15750,13991,26492
02059,Peñascosa,0205901,2020,11810,22559,15926,14700,13465,25721
02059,Peñascosa,0205901,2019,11529,22248,15729,13650,13099,25278
02059,Peñascosa,0205901,2018,10946,21312,14843,13650,12613,24559
02059,Peñascosa,0205901,2017,10162,20323,13910,11550,11511,23023
02059,Peñascosa,0205901,2016,10233,21805,14426,12250,11587,24688
02059,Peñascosa,0205901,2015,9772,21292,13667,11550,10977,23916
02060,Peñas de San Pedro,0206001,2022,15073,25443,19225,16450,17876,30175
02060,Peñas de San Pedro,0206001,2021,13905,23383,17842,15050,16392,27565
02060,Peñas de San Pedro,0206001,2020,13651,23437,17378,14350,16159,27744
02060,Peñas de San Pedro,0206001,2019,13202,23066,16848,14350,15491,27066
02060,Peñas de San Pedro,0206001,2018,12611,22053,16163,13650,14718,25738
02060,Peñas de San Pedro,0206001,2017,11413,20477,14746,12950,13222,23723
02060,Peñas de San Pedro,0206001,2016,11228,20446,14682,12250,12967,23613
02060,Peñas de San Pedro,0206001,2015,11068,20289,14457,12250,12825,23510
02061,Pétrola,0206101,2022,12098,25183,16679,14350,13842,28812
02061,Pétrola,0206101,2021,11666,23770,15964,13650,13240,26979
02061,Pétrola,0206101,2020,11233,23168,15563,13650,12762,26321
02061,Pétrola,0206101,2019,10408,22023,14600,12950,11781,24928
02061,Pétrola,0206101,2018,10298,22215,14385,12250,11697,25233
02061,Pétrola,0206101,2017,9487,20811,13328,10850,10614,23283
02061,Pétrola,0206101,2016,9090,20289,12766,10850,10148,22649
02061,Pétrola,0206101,2015,8522,19107,12218,10150,9539,21387
02062,Povedilla,0206201,2022,10930,21265,14825,13650,12127,23594
02062,Povedilla,0206201,2021,10592,20336,14454,12950,11799,22655
02062,Povedilla,0206201,2020,10219,20541,14050,12950,11281,22675
02062,Povedilla,0206201,2019,9908,20016,13675,12950,10952,22124
